	North America	Bermuda	Canada	Greenland	Mexico	Saint Pierre and Miquelon	United States	Central & South America	Antarctica	Antigua and Barbuda	Argentina	Aruba	Bahamas, The	Barbados	Belize	Bolivia	Brazil	Cayman Islands	Chile	Colombia	Costa Rica	Cuba	Dominica	Dominican Republic	Ecuador	El Salvador	Falkland Islands (Islas Malvinas)	French Guiana	Grenada	Guadeloupe	Guatemala	Guyana	Haiti	Honduras	Jamaica	Martinique	Montserrat	Netherlands Antilles	Nicaragua	Panama	Paraguay	Peru	Puerto Rico	Saint Kitts and Nevis	Saint Lucia	Saint Vincent/Grenadines	Suriname	Trinidad and Tobago	Turks and Caicos Islands	Uruguay	Venezuela	Virgin Islands,  U.S.	Virgin Islands, British	Europe	Albania	Austria	Belgium	Bosnia and Herzegovina	Bulgaria	Croatia	Cyprus	Czech Republic	Denmark	Faroe Islands	Finland	Former Czechoslovakia	Former Serbia and Montenegro	Former Yugoslavia	France	Germany	Germany, East	Germany, West	Gibraltar	Greece	Hungary	Iceland	Ireland	Italy	Luxembourg	Macedonia	Malta	Montenegro	Netherlands	Norway	Poland	Portugal	Romania	Serbia	Slovakia	Slovenia	Spain	Sweden	Switzerland	Turkey	United Kingdom	Eurasia	Armenia	Azerbaijan	Belarus	Estonia	Former U.S.S.R.	Georgia	Kazakhstan	Kyrgyzstan	Latvia	Lithuania	Moldova	Russia	Tajikistan	Turkmenistan	Ukraine	Uzbekistan	Middle East	Bahrain	Iran	Iraq	Israel	Jordan	Kuwait	Lebanon	Oman	Palestine	Qatar	Saudi Arabia	Syria	United Arab Emirates	Yemen	Africa	Algeria	Angola	Benin	Botswana	Burkina Faso	Burundi	Cameroon	Cape Verde	Central African Republic	Chad	Comoros	Congo (Brazzaville)	Congo (Kinshasa)	Cote dIvoire (IvoryCoast)	Djibouti	Egypt	Equatorial Guinea	Eritrea	Ethiopia	Gabon	Gambia, The	Ghana	Guinea	Guinea-Bissau	Kenya	Lesotho	Liberia	Libya	Madagascar	Malawi	Mali	Mauritania	Mauritius	Morocco	Mozambique	Namibia	Niger	Nigeria	Reunion	Rwanda	Saint Helena	Sao Tome and Principe	Senegal	Seychelles	Sierra Leone	Somalia	South Africa	Sudan and South Sudan	Swaziland	Tanzania	Togo	Tunisia	Uganda	Western Sahara	Zambia	Zimbabwe	Asia & Oceania	Afghanistan	American Samoa	Australia	Bangladesh	Bhutan	Brunei	Burma (Myanmar)	Cambodia	China	Cook Islands	Fiji	French Polynesia	Guam	Hawaiian Trade Zone	Hong Kong	India	Indonesia	Japan	Kiribati	Korea, North	Korea, South	Laos	Macau	Malaysia	Maldives	Mongolia	Nauru	Nepal	New Caledonia	New Zealand	Niue	Pakistan	Papua New Guinea	Philippines	Samoa	Singapore	Solomon Islands	Sri Lanka	Taiwan	Thailand	Timor-Leste (East Timor)	Tonga	U.S. Pacific Islands	Vanuatu	Vietnam	Wake Island	World
1990	16.04414	11.37762	16.93331	NA	3.55841	41.267	20.19283	1.99594	NA	6.58786	3.10762	9.42537	12.19418	4.96294	1.64069	0.7709	1.56997	10.41131	2.42716	1.24972	0.90599	3.36526	0.83589	1.27918	1.46225	0.46787	12.595	5.70767	1.30769	3.69785	0.42207	0.87293	0.10933	0.56888	3.21155	4.19543	3.52256	51.61542	0.5459	4.92959	0.52298	0.93035	5.71835	1.58717	1.21786	0.72748	3.81686	14.48805	NA	1.44681	5.67793	71.68126	3.2114	8.16812	1.87206	7.21331	12.56575	--	8.56625	--	6.82934	--	11.1083	NA	10.67492	12.611	--	6.51627	6.46132	--	18.11064	11.04128	57.41773	8.04553	6.43568	9.26666	7.33547	7.31787	27.99267	--	6.60483	--	14.12001	8.1999	8.7564	4.42571	7.7014	--	--	--	5.69585	6.63632	6.33339	2.28915	10.44086	13.25017	--	--	--	--	13.25017	--	--	--	--	--	--	--	--	--	--	--	5.40209	28.54191	3.47858	3.81421	7.80942	3.11554	12.95003	1.3681	6.94143	--	42.089	12.95233	2.95402	43.30211	0.92152	1.15023	3.31297	0.86403	0.12485	2.14529	0.05967	0.05269	0.2886	0.28359	0.07983	0.05814	0.16312	0.50382	0.09327	0.37201	3.4679	1.68708	0.32646	--	0.05843	6.09281	0.20313	0.19662	0.24258	0.28331	0.28527	0.09171	0.27024	10.2276	0.08238	0.05601	0.05621	0.4966	1.81005	0.94311	0.09378	1.61551	0.13937	0.8538	2.04402	0.10041	0.94447	0.5975	0.34842	6.39802	0.25206	0.15064	7.74443	0.15042	0.8604	0.1113	0.15695	1.5897	0.04835	0.99442	0.34686	1.49092	1.78074	0.46986	12.23543	15.78187	0.13301	0.20325	18.03107	0.11517	0.04992	1.97647	2.57584	1.42039	4.56254	13.68619	--	7.04207	0.69034	0.8546	8.47503	0.30942	6.20302	5.64818	0.05333	3.1	3.63381	0.45086	4.32201	16.36488	0.03327	9.2544	8.44931	1.575	0.56376	0.6693	0.63593	0.79289	18.94677	0.54149	0.30295	5.83437	1.52053	--	0.94913	1.35277	0.84832	0.25044	NA	4.08828
1991	15.70461	9.4342	16.56568	NA	3.58202	39.14101	19.75418	2.02172	NA	6.47919	3.24887	9.55312	10.35129	4.97988	1.78661	0.73197	1.59971	10.70764	2.28546	1.41413	0.93539	3.0654	0.83356	1.27639	1.52211	0.52972	12.595	6.45425	1.30821	3.77548	0.38798	1.03002	0.11413	0.54032	3.31822	3.43894	3.26796	48.42983	0.49709	4.84768	0.46808	0.85621	6.74346	1.82453	1.20276	0.70071	3.76748	14.76717	NA	1.35444	5.63289	75.99151	3.09749	7.96282	1.37999	7.69998	12.9885	--	6.47479	--	6.69581	--	12.44624	NA	10.22244	11.07516	--	5.79934	6.86199	11.61417	--	--	61.34078	7.94246	6.3589	8.63677	7.59538	7.33545	29.34533	--	6.59139	--	14.50962	7.59315	8.61125	4.47093	5.94333	--	--	--	6.00596	6.51542	6.49311	2.38146	10.55235	12.14488	--	--	--	--	12.14488	--	--	--	--	--	--	--	--	--	--	--	5.69563	30.9054	3.74447	2.42936	7.77264	2.64606	44.51902	2.34276	7.6049	--	48.37254	13.88814	2.5632	48.84407	0.91302	1.15384	3.34022	0.88062	0.13877	2.13412	0.06656	0.0584	0.28369	0.28605	0.08155	0.05343	0.15143	0.36916	0.09529	0.29138	3.16986	1.68673	0.33418	--	0.04621	5.96558	0.20446	0.18809	0.17675	0.28291	0.24164	0.09015	0.18763	9.77	0.08207	0.06575	0.05685	0.51091	1.76903	0.95934	0.09215	0.83719	0.13619	0.89443	2.35997	0.0997	0.46805	0.61586	0.31196	6.80875	0.25709	0.0926	7.89762	0.20969	0.7661	0.08967	0.26692	1.54985	0.05172	0.95752	0.30178	1.54733	1.82667	0.22027	11.88886	15.59811	0.13002	0.19947	8.80222	0.11137	0.04948	2.03612	2.07189	1.14927	4.40299	15.0308	--	7.39809	0.72722	0.9154	8.6039	0.35948	5.94829	6.22231	0.05643	2.98054	3.6519	0.42981	5.04847	16.06518	0.04777	9.81939	8.3841	1.575	0.55697	0.64561	0.62639	0.78874	19.4549	0.52439	0.30081	6.06784	1.66105	--	1.06964	1.30969	0.60987	0.25365	NA	4.0046
1992	15.78694	7.64124	16.98995	9.0146	3.55632	36.51928	19.85703	2.00141	NA	6.42595	3.23571	9.87176	8.75784	5.10179	1.51376	0.90492	1.52148	10.54926	2.32415	1.55402	1.1504	2.70047	0.8408	1.40427	1.74277	0.60923	12.72	4.86546	1.34667	3.38932	0.46494	1.14872	0.12487	0.53886	3.58225	3.84414	3.94188	49.73833	0.5834	4.91515	0.52309	0.89423	6.51094	1.83713	1.24489	0.76573	3.62227	13.77475	NA	1.4346	5.5182	78.9164	3.22869	7.68405	1.23047	7.19409	12.38509	4.45751	6.65154	3.68988	7.6561	--	11.85062	12.83068	9.81705	10.26439	4.42872	--	6.63777	11.10517	--	--	110.16091	7.70774	6.0388	8.95172	7.75263	7.29976	28.65008	4.93849	6.47985	--	14.00029	8.32214	8.5424	4.79419	5.69514	--	--	6.33322	6.11371	6.76526	6.5165	2.35065	9.95424	11.04451	3.29607	8.06282	8.95433	16.90485	--	2.89243	15.77609	3.12001	4.87479	6.28333	4.6318	13.61318	1.44687	5.33958	10.2778	4.44011	5.71579	25.62573	3.76725	3.22838	8.67772	2.89286	16.57523	2.30102	6.97548	--	53.77409	13.80153	2.65763	49.62784	0.91516	1.14495	3.12001	0.85837	0.15269	2.37904	0.0654	0.05392	0.28529	0.29936	0.082	0.05239	0.14848	0.35389	0.10435	0.28762	3.2475	1.65644	0.31212	--	0.06647	6.1396	0.19875	0.20921	0.17386	0.27996	0.26238	0.0918	0.18364	8.36141	0.08673	0.06419	0.05691	1.62201	1.96675	0.95454	0.09034	0.73849	0.1347	0.92585	2.26047	0.10103	0.46889	0.6362	0.37586	6.96873	0.19087	0.09244	7.98665	0.18697	0.67547	0.09627	0.18213	1.50233	0.05158	0.94527	0.35751	1.54219	1.86056	0.11916	11.99043	15.77986	0.14258	0.21841	11.81525	0.11041	0.04924	2.07991	2.57521	1.1888	4.12136	17.66262	--	7.74173	0.7578	0.95512	8.63411	0.30261	5.10664	6.69434	0.06009	3.01466	3.8624	0.42813	4.26335	16.29758	0.05546	9.96434	8.59087	1.59	0.56152	0.66253	0.67802	0.81081	21.04894	0.50398	0.31729	6.36429	1.77757	--	1.08887	1.29653	0.40355	0.24853	NA	3.92698
1993	15.82053	8.85924	16.7669	9.29094	3.53014	19.92168	19.96183	2.07458	NA	6.65209	3.48338	9.49991	9.01609	5.10153	1.4591	0.95668	1.62742	9.54509	2.42187	1.56487	1.22073	2.66043	0.88385	1.22599	1.54528	0.60626	12.72	6.68315	1.46338	3.95017	0.50337	1.50556	0.08591	0.5202	3.58666	5.21067	3.97655	47.55788	0.55585	4.74088	0.54021	0.96788	6.77118	2.04146	1.2065	0.70428	3.76593	15.23892	NA	1.55867	5.48736	78.77505	3.14191	7.61928	0.92017	7.30688	12.46545	3.83835	6.1655	3.77675	7.5933	11.30997	11.40609	13.30324	10.3464	--	3.80528	--	6.36928	11.00592	--	--	118.05908	8.0223	5.7074	9.39131	7.86398	7.2251	29.91113	5.11163	7.48678	--	14.54379	7.9199	8.80331	4.59885	5.40969	--	8.05214	6.62561	5.81819	6.90759	6.14145	2.41764	10.02995	10.09103	2.06409	6.74161	7.929	11.23301	--	1.47424	13.72256	2.32059	3.58928	4.77503	3.36215	12.55701	0.94183	4.8737	9.52754	5.23346	5.75972	29.44777	3.77633	3.60876	9.21269	2.77678	20.69417	2.86545	7.32932	--	60.93668	13.20724	2.82094	43.85715	0.72676	1.1396	3.0564	0.85649	0.15969	2.26937	0.06867	0.06168	0.52504	0.2909	0.08144	0.02564	0.1442	1.26289	0.10595	0.31585	3.36573	1.66174	2.63088	--	0.05938	5.86902	0.20317	0.20804	0.17334	0.28943	0.25931	0.0903	0.19613	8.22464	0.08666	0.06122	0.05737	1.61622	2.08905	1.04694	0.08627	0.95541	0.13257	0.92751	2.93933	0.08995	0.93183	0.62627	0.3681	7.06375	0.20042	0.09561	7.79151	0.17325	0.58678	0.10011	0.13753	1.74045	0.05156	0.88475	0.28441	1.43364	1.93632	0.10221	11.59433	16.08867	0.14923	0.22415	10.78116	0.11408	0.04688	2.20585	2.58443	1.25749	3.93504	23.30249	--	8.12521	0.77899	1.04127	8.53742	0.29838	4.63577	7.46249	0.05833	3.25363	3.99508	0.50237	3.78545	16.30256	0.05032	9.7064	8.50688	1.59	0.60984	0.65232	0.72973	0.80448	22.79037	0.47949	0.35262	7.20963	1.99522	--	1.10342	1.23202	0.39447	0.30298	NA	3.90693
1994	15.87342	8.59873	16.88751	9.32872	3.68294	20.36869	19.99495	2.11267	NA	6.8676	3.34391	9.63367	10.25238	4.77133	1.34637	1.12927	1.67111	9.96869	2.62469	1.50009	1.20398	2.69308	1.0128	1.29652	1.63444	0.67177	12.725	6.20607	1.69437	3.96617	0.55659	1.50361	0.073	0.55712	3.63938	5.07477	4.00542	49.02765	0.59139	5.23154	0.61753	0.98968	6.92072	2.38846	1.33495	1.12116	3.7303	17.18617	NA	1.45695	5.65209	77.91819	3.06044	7.48319	0.72609	7.19825	13.36512	1.32448	6.10822	3.94131	8.32191	10.67112	12.43219	13.95448	11.40486	--	3.65919	--	6.21599	10.75168	--	--	120.60276	8.12365	5.72041	9.57374	8.1617	7.05782	27.18847	4.64081	7.36196	--	14.4406	8.32241	8.34938	4.63841	5.14387	--	7.51919	6.59136	5.96558	7.33252	5.9948	2.29925	9.82556	8.85352	1.94493	6.15365	6.45565	11.31384	--	0.97415	10.32174	1.87847	3.47312	5.02234	2.48816	11.37702	0.90419	4.55631	8.00126	4.33077	5.93882	28.34715	3.95204	4.05375	9.39152	3.10792	24.13718	3.25074	7.26357	--	59.27797	13.18135	2.94407	40.70811	0.68779	1.16593	3.06023	0.80563	0.16065	2.21714	0.07164	0.06446	0.57153	0.30884	0.08369	0.02615	0.14658	1.21494	0.08046	0.3169	3.3302	1.69386	2.55849	0.29209	0.04059	5.56478	0.21587	0.22353	0.17262	0.28694	0.26809	0.09864	0.19976	8.30366	0.09486	0.06861	0.05704	1.55611	2.01379	1.12659	0.07645	0.91217	0.13053	0.89266	2.94598	0.10703	0.92453	0.64145	0.43785	7.07	0.17103	0.09312	8.33319	0.14848	0.83798	0.08786	0.15745	1.8189	0.05104	0.85272	0.22188	1.38191	2.02707	0.09206	10.99482	15.83828	0.16221	0.35468	10.35344	0.13474	0.04657	2.35217	2.59543	1.31176	3.11596	33.26229	--	7.45473	0.81222	1.07537	8.94648	0.29467	4.24431	7.85852	0.06109	3.38145	4.34913	0.95715	3.46338	16.3009	0.06177	9.18582	8.80356	1.59	0.64981	0.60725	0.74937	0.76026	23.8873	0.45629	0.36591	7.68525	2.19945	--	1.22952	1.27787	0.386	0.31609	NA	3.88082
1995	15.8135	8.49222	17.1346	9.2829	3.46008	13.40412	19.97828	2.19423	NA	6.9265	3.39605	10.91431	11.98909	4.99114	1.51644	1.03809	1.76764	10.39705	2.82649	1.47857	1.36902	2.83866	1.13426	1.4203	1.71204	0.84874	14.305	6.45587	1.57904	4.06857	0.60579	1.26099	0.12389	0.62514	4.03462	5.12228	4.6455	57.35492	0.63323	5.47679	0.69205	1.03292	6.59102	2.13971	1.33785	1.15395	3.75056	17.89575	NA	1.44855	5.77326	79.31139	2.98163	7.5702	0.74193	7.3562	13.671	2.38705	6.30806	4.08002	7.99387	10.75281	13.2271	14.95831	9.76508	--	2.9654	--	6.38286	10.90973	--	--	120.88284	8.20864	5.60072	9.2801	8.3923	7.52948	21.71371	4.76368	6.67193	--	14.40028	8.68629	7.98326	5.04944	5.44953	--	7.94014	7.66661	6.12045	7.22801	6.13834	2.47319	9.5876	8.48358	2.39269	5.99157	6.109	10.21419	--	1.08046	8.76157	1.22297	3.74318	4.80063	2.02902	10.79574	0.63351	4.5481	8.22415	4.5548	5.9164	27.72386	4.08307	3.94048	9.16795	3.16461	24.66862	3.45479	6.61117	--	58.15618	12.54536	2.76032	41.06426	0.71811	1.15755	3.13425	1.2897	0.17041	2.35215	0.06915	0.05852	0.55395	0.29204	0.08155	0.02502	0.16748	1.17139	0.08276	0.30561	3.2772	1.68369	2.48674	0.29995	0.04276	5.13096	0.19369	0.22513	0.16576	0.27715	0.26453	0.09703	0.2014	8.48821	0.09515	0.07135	0.05597	1.39929	2.16414	1.06936	0.07767	0.78432	0.12604	0.91495	2.86854	0.12893	0.91563	0.62467	0.46023	7.03514	0.21756	0.09106	8.22835	0.13358	0.90985	0.08282	0.14852	1.60395	0.0496	0.87614	0.21341	1.33279	2.07898	0.07554	10.52554	16.08096	0.18573	0.42294	12.23723	0.1399	0.12528	2.35263	2.60145	1.38897	3.14754	25.01748	--	7.61077	0.94531	1.08151	8.90564	0.29096	3.85826	8.45656	0.06241	3.20505	4.40018	1.31973	3.58437	16.63374	0.06382	8.97469	8.40097	1.59	0.6535	0.62083	0.79652	0.80942	23.41842	0.45759	0.3859	8.56858	2.46219	--	1.21838	1.29206	0.37764	0.40622	NA	3.88736
1996	16.14372	8.56713	17.31778	9.39577	3.52397	13.39367	20.43815	2.27375	NA	6.79138	3.64627	6.90875	13.30685	3.91022	1.21625	0.96723	1.84654	10.10006	3.15544	1.53343	1.26389	2.77102	1.14359	1.47051	1.71203	0.7891	15.89	6.45453	1.69806	3.94281	0.61501	1.34623	0.14386	0.68148	4.02957	5.07494	5.5996	56.69994	0.65014	4.61685	0.54483	1.0538	6.50093	2.40581	1.32211	1.15365	3.66908	19.1731	NA	1.5261	6.06932	78.87388	3.25063	7.78956	0.61394	8.0397	14.01416	1.25127	6.56645	3.90611	7.78837	11.30173	13.77326	15.35375	10.36089	--	4.78391	--	6.66134	10.87177	--	--	121.31942	8.27581	5.78623	10.36859	8.72846	7.37889	21.71704	5.02155	6.87461	--	14.68807	9.0938	8.91611	4.79421	5.59359	--	8.1627	8.33545	5.96128	7.57476	6.23589	2.68353	10.05183	7.96072	2.69534	5.10179	5.95776	13.74624	--	1.15162	9.0076	1.53803	4.03257	4.32767	2.12655	10.15486	0.81656	4.39325	7.17102	4.39881	5.99785	27.05363	4.03811	3.81623	8.99521	3.32598	29.12757	3.58443	6.63875	--	57.87072	12.96198	2.84669	39.89342	0.71192	1.15419	2.95845	1.25916	0.17785	2.01986	0.06918	0.05917	0.48629	0.29792	0.08089	0.02452	0.16291	1.12903	0.08189	0.37492	3.19696	1.81561	3.54686	0.29853	0.02997	5.06107	0.18667	0.22656	0.16186	0.27457	0.26943	0.09614	0.20637	8.89484	0.09207	0.07062	0.05624	1.52751	2.12692	1.0837	0.06574	0.79996	0.1207	0.90723	2.83438	0.10776	0.90818	0.61806	0.45797	6.96159	0.22157	0.08887	8.23192	0.12951	0.79706	0.08221	0.14335	1.68877	0.04801	0.83247	0.23709	1.31791	2.09049	0.07407	10.49673	16.61438	0.18434	0.46099	11.75744	0.13996	0.1347	2.3564	2.62651	1.42974	3.085	22.12064	--	7.5748	0.88278	1.18063	9.03303	0.28575	3.31403	8.72928	0.10507	3.5976	4.87809	1.3166	2.62686	16.61546	0.07405	9.32166	8.27041	1.59	0.69047	0.61774	0.81111	0.80227	26.82045	0.44399	0.42976	9.19079	2.8527	--	1.33716	1.29613	0.36996	0.47985	NA	3.90716
1997	16.22664	8.48576	17.98046	9.56573	3.64357	9.41103	20.4607	2.35226	NA	6.92679	3.60965	10.6046	12.99221	5.34821	1.9182	1.03488	1.92986	9.75481	3.68544	1.66919	1.23472	3.06118	1.15474	1.522	1.70919	0.83105	14.38683	6.05075	2.11273	3.99133	0.66265	1.46623	0.18266	0.65109	4.16143	5.01697	8.01176	59.20945	0.65456	4.65627	0.58211	1.02073	6.64193	2.37893	1.37194	1.22957	3.68153	20.3983	NA	1.59983	6.03526	76.50233	3.17324	7.77986	0.59617	7.96508	14.26659	2.63137	6.70479	4.20858	7.68523	9.64831	14.13452	15.22407	10.49085	--	4.88411	--	6.52477	10.82408	--	--	121.03829	8.68107	5.73812	10.41855	9.3416	7.37306	20.75586	4.94879	7.27993	--	15.28291	9.47702	8.70671	5.16397	5.33392	--	7.70549	8.26738	6.64901	7.38881	6.08688	2.84382	9.65055	7.42207	2.48427	5.00882	5.80934	12.93765	--	1.21445	7.69673	1.55102	3.49249	4.46047	2.01143	9.42551	0.81324	4.62393	6.79453	4.30789	6.09614	30.83909	4.40175	3.36015	9.63559	3.14268	29.91651	4.12448	7.94617	0.14334	59.27132	12.87265	2.91468	40.80865	0.6829	1.16049	2.77932	1.31489	0.18758	2.03659	0.10218	0.05931	0.48302	0.29111	0.08073	0.02425	0.15803	1.3221	0.07776	0.33345	3.09713	1.83489	3.54956	0.2964	0.02914	4.99752	0.1801	0.20725	0.15999	0.266	0.24425	0.09513	0.19161	9.14574	0.09024	0.06859	0.05567	1.36737	2.10194	1.0536	0.06601	0.81764	0.11473	0.80121	2.80557	0.09168	0.90072	0.60103	0.40617	7.39781	0.22954	0.0863	8.8527	0.1306	0.79956	0.07889	0.14342	1.87621	0.04807	0.79202	0.24979	1.22335	2.16796	0.06959	10.30679	17.99025	0.1893	0.47009	12.09642	0.15186	0.15876	2.48904	2.67178	1.41052	3.026	24.93811	--	7.06948	0.91111	1.20103	9.19169	0.27932	3.0903	9.3054	0.14725	3.60289	4.77363	1.14151	2.1565	16.55047	0.08328	8.39093	9.07522	1.59	0.67725	0.60201	0.86441	0.7952	26.36621	0.43103	0.47401	9.66888	2.92835	--	1.35248	1.24961	0.36265	0.49882	NA	3.92772
1998	16.18973	8.41177	17.97942	9.68576	3.81513	10.88418	20.36065	2.37839	NA	6.79916	3.72575	10.45293	14.656	5.43988	1.8667	0.96219	1.89317	9.60732	3.66394	1.68752	1.34653	2.96426	1.20358	1.54934	1.78021	0.95966	11	5.78871	1.89899	3.99037	0.79228	1.8579	0.16527	0.72131	4.25542	4.97506	15.03401	58.36403	0.73463	4.9974	0.64878	1.02989	7.27564	2.34963	1.35954	1.51	3.65624	20.30351	NA	1.94695	6.25413	80.57336	3.09872	7.73053	0.71467	8.32194	14.75188	3.08909	6.25485	4.49405	8.12981	9.20735	11.32485	14.83662	9.74612	--	5.1852	--	6.92367	10.60551	--	--	139.00082	9.21919	5.69478	11.0029	9.81452	7.65673	18.7797	5.43683	7.51844	--	15.15513	9.47293	8.11643	5.49545	4.46654	--	7.1812	8.07693	6.86763	7.43367	6.32748	2.82513	9.53498	7.36203	2.63111	6.18901	5.62342	13.25689	--	1.22838	7.57263	1.63609	3.42396	4.75987	1.81691	9.36654	0.85619	4.12745	6.63519	4.1823	6.14664	31.78587	4.40003	3.37255	9.713	3.31639	30.92632	4.08776	9.40991	0.17155	58.54503	12.69999	3.05077	40.31033	0.69815	1.11794	2.873	1.23237	0.19611	2.31148	0.09813	0.05869	0.47073	0.28477	0.08046	0.02354	0.15908	1.27348	0.07282	0.33711	2.95537	1.84084	3.61283	0.31543	0.04321	4.78961	0.1838	0.20345	0.15841	0.26193	0.26989	0.096	0.17642	8.57291	0.08766	0.06719	0.05482	1.33904	2.21648	1.05263	0.07299	0.85871	0.11084	0.75471	3.54713	0.0905	0.8921	0.58879	0.41886	7.32371	0.23159	0.08362	8.31019	0.12772	0.88632	0.07865	0.13903	1.97975	0.05426	0.75444	0.2272	1.20845	2.09293	0.0659	10.13121	18.12212	0.18917	0.46433	10.52507	0.17552	0.17711	2.37856	2.74668	1.3479	2.96902	20.37489	--	7.89293	0.93233	1.15331	8.817	0.27304	2.81914	8.25003	0.16772	3.85238	4.67694	1.20967	2.1238	16.51998	0.11801	8.35939	8.7158	1.59	0.68437	0.565	0.86026	0.78803	26.77442	0.41858	0.47182	10.24116	2.66558	--	1.30019	1.2257	0.35572	0.52218	NA	3.86293
1999	16.17121	8.34072	18.37695	9.67158	3.68481	10.8791	20.34366	2.35361	NA	6.68572	3.79381	10.32938	12.97048	5.55033	1.84392	1.08942	1.93199	9.3009	3.97104	1.49719	1.35144	3.01371	1.19833	1.72495	1.59472	0.94704	10.21429	5.78871	1.88771	3.99037	0.7971	1.96269	0.17956	0.7858	4.33323	4.89094	15.04737	56.28512	0.77491	4.58682	0.71764	1.03698	6.93149	2.32235	1.34978	1.51399	3.60199	20.93014	NA	2.19682	5.56124	81.76629	3.0286	7.60961	0.92401	8.00404	13.97395	2.94909	5.66492	4.559	8.71053	8.32788	10.82376	14.65411	9.29916	--	3.98953	--	6.78833	10.22098	--	--	121.28569	9.07727	5.72698	10.74127	10.2098	7.64499	19.66566	4.95836	8.52444	--	14.90475	9.87535	8.44249	6.16932	4.05653	--	6.90399	8.14897	7.42005	7.26797	6.35339	2.74108	9.41467	7.65456	2.62192	6.2908	5.77945	11.54377	--	1.0018	8.76997	1.55314	3.12196	3.74924	1.37555	9.90097	0.90723	4.41039	6.58142	4.17356	6.23935	32.50767	4.68842	3.42343	9.66104	3.30435	29.64472	4.24621	8.65241	0.17746	53.33993	12.67948	3.1683	38.7389	0.73032	1.1127	2.8205	1.31977	0.2067	2.28098	0.09505	0.0568	0.46243	0.27889	0.07857	0.02284	0.15431	1.06529	0.06337	0.42699	2.83931	1.84351	3.85396	0.26067	0.05225	4.51695	0.17767	0.23148	0.1536	0.25603	0.27179	0.09544	0.16611	7.93389	0.08443	0.07788	0.05329	1.30356	2.27941	1.11776	0.07342	0.9312	0.10721	0.70465	3.44579	0.08851	0.88502	0.57654	0.4517	7.23345	0.23222	0.08122	8.45896	0.13423	1.01197	0.08223	0.20687	2.01773	0.05256	0.71961	0.19485	1.31426	2.11248	0.06475	9.97061	18.87061	0.20746	0.48544	11.54388	0.18752	0.17555	2.29756	2.83172	1.48083	2.91478	22.42519	--	9.35244	0.97276	1.25148	9.14172	0.26709	3.11592	9.11213	0.16601	4.04996	4.72119	1.16694	2.08099	16.53838	0.13101	8.09812	9.35523	1.59	0.71753	0.54985	0.873	0.78149	26.43599	0.40679	0.50882	10.23206	2.78162	--	1.279	1.20649	0.34921	0.54934	NA	3.86501
2000	16.49745	8.2704	18.43347	9.86254	3.83326	11.90201	20.77217	2.35171	NA	6.78053	3.70631	10.64226	12.38918	6.23282	2.66016	1.1295	1.95303	8.93199	3.60407	1.48276	1.28913	2.95886	1.12373	1.86537	1.61345	0.94177	10.03509	5.86412	1.1619	4.20184	0.81729	2.14541	0.18045	0.72062	4.14003	4.9437	13.67249	55.27312	0.75034	4.46195	0.65717	1.03189	7.26602	2.29576	2.16879	1.54662	3.72119	21.97729	NA	1.95883	5.72298	90.53988	2.96213	7.69021	1.03284	7.97806	14.4299	3.74844	6.27048	4.55757	8.1893	9.21072	10.21049	14.71459	9.69746	--	4.28502	--	6.72743	10.39882	--	--	267.50568	9.59244	5.45483	11.29565	10.64368	7.75326	20.57172	4.17819	7.47317	--	15.48087	9.18231	7.56875	6.14773	4.15539	--	6.74017	7.79795	7.82198	6.79694	6.22533	2.99908	9.43592	7.83132	2.83036	5.60395	5.98504	11.79405	--	0.96938	8.8285	1.48615	3.10432	3.63184	1.34102	10.21589	0.95571	5.45975	6.62923	4.3019	6.32607	31.93219	4.68703	3.24449	9.86602	3.3353	30.13998	4.33991	8.95919	0.20198	55.34344	13.63273	3.09595	35.94647	0.75706	1.10408	2.74834	1.2559	0.24931	2.60422	0.09156	0.05456	0.44535	0.40601	0.08156	0.02397	0.16653	0.97116	0.05198	0.43606	2.76511	1.84124	4.17839	0.15278	0.05389	4.10318	0.19283	0.26928	0.15619	0.27797	0.28515	0.11054	0.16973	8.17307	0.11503	0.07938	0.05336	1.29699	2.94258	1.10975	0.07122	0.95541	0.10268	0.65557	3.48624	0.09124	3.07607	0.65472	0.46773	7.42363	0.2411	0.09806	8.5659	0.19089	1.0184	0.08083	0.28069	2.05541	0.05278	0.79195	0.18333	1.16073	2.11976	0.06065	9.76476	18.70087	0.22216	0.48261	11.66401	0.18987	0.1742	2.2552	3.51322	1.78423	2.71502	18.48575	--	8.36732	0.99667	1.24028	9.48029	0.29887	3.264	9.36886	0.17154	3.65471	5.074	1.61074	2.10861	16.55005	0.12484	9.46623	9.48071	1.59	0.71507	0.54014	0.87265	0.81125	26.66607	0.41021	0.58288	11.54616	2.60233	--	1.28724	1.18879	0.44369	0.5824	NA	3.89853
