	North America	Bermuda	Canada	Greenland	Mexico	Saint Pierre and Miquelon	United States	Central & South America	Antarctica	Antigua and Barbuda	Argentina	Aruba	Bahamas, The	Barbados	Belize	Bolivia	Brazil	Cayman Islands	Chile	Colombia	Costa Rica	Cuba	Dominica	Dominican Republic	Ecuador	El Salvador	Falkland Islands (Islas Malvinas)	French Guiana	Grenada	Guadeloupe	Guatemala	Guyana	Haiti	Honduras	Jamaica	Martinique	Montserrat	Netherlands Antilles	Nicaragua	Panama	Paraguay	Peru	Puerto Rico	Saint Kitts and Nevis	Saint Lucia	Saint Vincent/Grenadines	Suriname	Trinidad and Tobago	Turks and Caicos Islands	Uruguay	Venezuela	Virgin Islands,  U.S.	Virgin Islands, British	Europe	Albania	Austria	Belgium	Bosnia and Herzegovina	Bulgaria	Croatia	Cyprus	Czech Republic	Denmark	Faroe Islands	Finland	Former Czechoslovakia	Former Serbia and Montenegro	Former Yugoslavia	France	Germany	Germany, East	Germany, West	Gibraltar	Greece	Hungary	Iceland	Ireland	Italy	Luxembourg	Macedonia	Malta	Montenegro	Netherlands	Norway	Poland	Portugal	Romania	Serbia	Slovakia	Slovenia	Spain	Sweden	Switzerland	Turkey	United Kingdom	Eurasia	Armenia	Azerbaijan	Belarus	Estonia	Former U.S.S.R.	Georgia	Kazakhstan	Kyrgyzstan	Latvia	Lithuania	Moldova	Russia	Tajikistan	Turkmenistan	Ukraine	Uzbekistan	Middle East	Bahrain	Iran	Iraq	Israel	Jordan	Kuwait	Lebanon	Oman	Palestine	Qatar	Saudi Arabia	Syria	United Arab Emirates	Yemen	Africa	Algeria	Angola	Benin	Botswana	Burkina Faso	Burundi	Cameroon	Cape Verde	Central African Republic	Chad	Comoros	Congo (Brazzaville)	Congo (Kinshasa)	Cote dIvoire (IvoryCoast)	Djibouti	Egypt	Equatorial Guinea	Eritrea	Ethiopia	Gabon	Gambia, The	Ghana	Guinea	Guinea-Bissau	Kenya	Lesotho	Liberia	Libya	Madagascar	Malawi	Mali	Mauritania	Mauritius	Morocco	Mozambique	Namibia	Niger	Nigeria	Reunion	Rwanda	Saint Helena	Sao Tome and Principe	Senegal	Seychelles	Sierra Leone	Somalia	South Africa	Sudan and South Sudan	Swaziland	Tanzania	Togo	Tunisia	Uganda	Western Sahara	Zambia	Zimbabwe	Asia & Oceania	Afghanistan	American Samoa	Australia	Bangladesh	Bhutan	Brunei	Burma (Myanmar)	Cambodia	China	Cook Islands	Fiji	French Polynesia	Guam	Hawaiian Trade Zone	Hong Kong	India	Indonesia	Japan	Kiribati	Korea, North	Korea, South	Laos	Macau	Malaysia	Maldives	Mongolia	Nauru	Nepal	New Caledonia	New Zealand	Niue	Pakistan	Papua New Guinea	Philippines	Samoa	Singapore	Solomon Islands	Sri Lanka	Taiwan	Thailand	Timor-Leste (East Timor)	Tonga	U.S. Pacific Islands	Vanuatu	Vietnam	Wake Island	World
1990	5814.2541	0.65741	470.58682	NA	302.15757	0.26089	5040.5914	716.32931	0.21084	0.42269	102.66202	0.5941	2.98911	1.3016	0.31315	5.06781	237.3323	0.27439	31.86602	41.42489	2.73905	35.38048	0.05852	9.06125	15.08754	2.39073	0.02519	0.68492	0.12319	1.44216	3.78412	0.67349	0.74325	2.72721	7.53755	1.56909	0.03779	9.74432	2.0117	11.79867	2.19678	20.09532	20.22531	0.06612	0.16753	0.07812	1.5069	18.18525	NA	4.49892	109.72732	7.4522	0.05039	4545.5551	6.07468	55.70804	125.2719	--	76.18843	--	5.08823	--	57.10724	NA	53.22977	196.38009	--	149.97745	367.68204	--	292.4939	698.13987	1.67143	81.49799	66.75009	2.36039	25.73428	415.40895	10.72024	--	2.37184	--	211.1154	34.78403	333.78877	43.91493	176.0997	--	--	--	224.13592	57.07773	43.48139	129.47583	601.82454	3820.84978	--	--	--	--	3820.84978	--	--	--	--	--	--	--	--	--	--	--	729.88177	14.28942	202.10583	69.18957	34.96909	10.17708	27.73969	4.70651	12.45554	--	18.77721	208.02435	36.9253	79.08048	11.4417	725.69795	83.1191	7.16848	0.58746	2.71296	0.49889	0.29166	3.42983	0.09635	0.24628	0.33963	0.07	1.14165	3.64197	4.64676	1.73114	92.63333	0.12115	--	3.0112	5.71557	0.19286	3.02945	1.4842	0.28217	6.66229	0.15621	0.57794	42.40762	0.95829	0.53465	0.46804	0.95594	1.92155	22.6345	1.18784	2.37572	1.09294	82.48042	1.22641	0.70279	0.00631	0.06927	2.56006	0.45298	1.06574	1.00807	297.97675	3.89406	0.75853	2.80644	0.58396	13.05306	0.844	0.21616	2.72549	15.14183	5262.88367	6.31929	0.5775	267.60124	14.92556	0.12495	4.55982	4.66035	0.46759	2269.70941	0.04738	1.05055	0.92082	1.83566	--	40.05502	578.61869	155.97903	1046.98292	0.02206	124.17545	242.13184	0.22454	1.09044	64.98051	0.09766	9.58423	0.15527	0.62942	1.5631	28.8263	0.00315	66.98368	2.46492	41.3911	0.12911	57.73271	0.17389	5.26068	118.31089	83.92848	--	0.08743	0.28905	0.13054	16.84424	1.23719	21615.45168
1991	5773.82193	0.54808	465.79226	NA	309.80196	0.24788	4997.43176	738.43093	0.22028	0.41483	108.85161	0.63341	2.58066	1.31138	0.34972	4.92727	245.68986	0.29461	30.51929	47.8433	2.89316	32.5274	0.05845	9.22165	15.87544	2.75258	0.02519	0.77451	0.12305	1.51019	3.57455	0.79366	0.7909	2.6655	7.82343	1.29992	0.03466	9.2084	1.92524	11.83199	2.02319	18.88535	24.02094	0.07555	0.16739	0.07565	1.48952	18.61235	NA	4.24131	111.47878	7.96444	0.05039	4454.93571	4.38982	60.20167	129.94324	--	56.79924	--	5.13054	--	64.15229	NA	51.25314	172.62598	--	133.95027	392.7922	928.95023	--	--	1.72386	81.41721	66.11858	2.21819	26.81754	416.44257	11.3611	--	2.3899	--	218.60514	32.35998	329.40802	44.34718	135.6599	--	--	--	237.00388	56.47635	45.12616	137.29192	609.9796	3521.3879	--	--	--	--	3521.3879	--	--	--	--	--	--	--	--	--	--	--	783.82721	15.92954	226.52686	42.45889	36.13764	9.61797	42.48103	8.21401	14.19124	--	22.3054	226.4569	33.15017	94.59572	11.76185	747.42118	85.80045	7.4825	0.67372	2.78098	0.57519	0.33137	3.46956	0.09921	0.25887	0.32211	0.06686	0.86288	3.84657	3.79943	1.7497	94.2236	0.12745	--	2.45871	5.72949	0.20173	2.9809	1.15815	0.28863	5.82862	0.15619	0.34049	41.61424	0.98387	0.65298	0.48386	1.00825	1.89591	23.44027	1.19196	1.26582	1.10112	88.63084	1.4325	0.71223	0.00315	0.07304	2.35655	0.48784	1.11448	0.59862	310.37274	5.61305	0.7067	2.3289	1.0266	12.96992	0.93523	0.21616	2.44088	16.1501	5485.05933	2.97959	0.57743	268.32067	14.81087	0.12468	2.28201	4.58636	0.4803	2369.25154	0.03862	0.85755	0.91178	2.07664	--	42.5538	620.84774	169.99759	1066.42158	0.02612	121.1137	269.67444	0.24439	1.08449	67.1076	0.09766	11.46197	0.15527	0.92897	1.70196	28.95199	0.00315	68.08817	2.4424	41.70028	0.12911	61.17741	0.17382	5.28202	124.3427	92.92252	--	0.09762	0.28905	0.09619	17.41041	1.23719	21504.8842
1992	5893.11907	0.44851	484.97641	0.50022	313.35086	0.23208	5093.61099	743.58636	0.22251	0.41885	109.9067	0.68587	2.22062	1.34995	0.304	6.23804	237.39937	0.3025	31.54843	53.64514	3.64487	28.87321	0.05909	10.33956	18.39283	3.2204	0.02544	0.63251	0.12746	1.38962	4.35516	0.88141	0.8828	2.73735	8.51804	1.46846	0.04137	9.54981	2.34501	12.23495	2.3256	20.13955	23.34286	0.07632	0.17552	0.08287	1.43623	17.4044	NA	4.52344	111.7218	8.34233	0.0541	4319.58642	3.78002	56.94102	124.41597	18.97123	57.59241	16.58235	6.03664	--	61.2842	0.61305	49.48811	160.31537	45.46451	--	382.07008	895.05185	--	--	3.09453	79.58574	62.70123	2.3186	27.582	415.10033	11.24665	9.33058	2.37096	--	212.44387	35.67166	327.7777	47.59515	129.83226	--	--	12.66144	241.81202	58.98541	45.77941	138.0565	577.03357	3213.38262	11.13522	60.14374	91.58363	25.8427	--	15.4898	260.969	14.02581	12.7518	23.25007	20.55631	2020.19406	7.95785	20.45184	533.08157	95.94923	814.95635	13.57428	234.7379	57.68557	41.848	11.198	23.50851	8.16408	13.52888	--	25.5863	235.46438	35.37744	102.04919	12.23382	760.74235	82.05134	7.50371	0.76501	3.19916	0.58439	0.31577	3.5874	0.10672	0.26784	0.32815	0.06749	0.85302	4.34571	3.8605	1.77666	93.79578	0.12236	--	3.64003	6.05589	0.20381	3.40868	1.18233	0.29424	6.56449	0.16172	0.3478	36.55611	1.07174	0.66175	0.49754	3.31346	2.13355	23.73096	1.19066	1.14651	1.12326	94.08992	1.40149	0.7374	0.00318	0.07692	2.91642	0.50524	0.81047	0.56541	320.1934	5.17325	0.6478	2.57691	0.72358	12.81003	0.966	0.22157	2.97517	16.53265	5674.9847	1.77021	0.59897	274.86821	16.50337	0.13141	3.14001	4.61426	0.49939	2449.16224	0.04785	0.89486	0.87443	2.51385	--	45.13192	659.37011	180.42725	1073.47265	0.02228	105.76563	293.46057	0.26764	1.13148	72.85223	0.10183	9.88226	0.16014	1.11115	1.77129	29.99548	0.00318	70.16798	2.57499	46.09045	0.13362	68.11151	0.17238	5.63375	131.65938	100.77534	--	0.10033	0.2951	0.06518	17.39176	1.26676	21420.35788
1993	5991.90452	0.52483	485.45761	0.51692	316.82733	0.12718	5188.45066	783.85387	0.22251	0.44124	119.85321	0.70362	2.32305	1.35547	0.30071	6.74878	257.96524	0.28641	33.39626	55.09216	3.97534	28.61741	0.06224	9.1879	16.61748	3.23388	0.02544	0.86881	0.14013	1.61957	4.79358	1.15461	0.6214	2.72202	8.63255	2.01132	0.04138	9.24977	2.3025	12.03407	2.4693	22.25413	24.48118	0.08587	0.17228	0.07644	1.49598	19.27907	NA	4.94846	113.54137	8.39561	0.05411	4301.66851	2.82149	58.37173	125.71941	15.18075	52.04834	16.94274	6.14875	116.79167	59.1792	0.61308	52.4029	--	39.22083	--	368.56737	892.9356	--	--	3.21345	83.29547	58.9576	2.45367	28.14008	412.19965	11.90714	9.80188	2.77017	--	222.15555	34.15031	338.64358	45.84061	123.15576	--	42.8662	13.25074	230.61983	60.57462	43.53295	144.57628	582.61909	2938.60969	6.67025	50.44173	81.27578	16.7532	--	7.73623	225.75836	10.41992	9.20904	17.61512	14.94065	1863.3376	5.22399	19.095	494.32889	115.80393	840.95717	16.02692	238.28487	66.44266	46.04294	11.07123	30.70971	10.27375	14.7654	--	29.92259	232.92763	38.60506	95.79274	10.09167	775.9728	82.26749	7.67947	0.83841	3.15295	0.63436	0.35068	6.78382	0.10654	0.2742	0.16354	0.0675	3.14326	4.55862	4.37784	1.79876	95.35759	1.06036	--	3.32699	5.94625	0.21657	3.49623	1.2115	0.31387	6.69472	0.1617	0.38297	36.87615	1.10375	0.64255	0.51364	3.42516	2.29512	26.47983	1.18116	1.52402	1.14137	96.64672	1.85178	0.68329	0.00637	0.07694	2.93041	0.5179	0.82166	0.58329	318.98936	4.91927	0.58016	2.77277	0.5436	15.11429	1.00155	0.21526	2.4331	15.73616	5998.05791	1.71907	0.59574	283.28608	17.55212	0.12927	2.94441	4.84124	0.49809	2626.64494	0.04783	0.95484	0.85464	3.35148	--	48.21915	690.76355	200.02132	1064.34265	0.02228	97.68802	330.64101	0.2672	1.25071	77.25776	0.12404	8.93249	0.16014	1.03867	1.77103	30.06874	0.00318	77.79346	2.60486	50.6554	0.13364	75.84987	0.16918	6.3461	150.58079	114.61158	--	0.10348	0.28876	0.06519	21.59764	1.26629	21631.02447
1994	6094.07108	0.51374	495.32436	0.52169	336.39201	0.13038	5261.18891	812.02806	0.22251	0.46346	116.52484	0.75001	2.68113	1.27218	0.28482	8.14745	269.07749	0.31201	36.74883	53.83455	4.03476	29.12096	0.07183	9.88486	17.99938	3.62436	0.02545	0.86885	0.16393	1.66579	5.44291	1.15425	0.54018	3.00279	8.86711	1.97916	0.0414	9.64825	2.52185	13.53772	2.9009	23.22708	25.25536	0.10177	0.19308	0.12186	1.48753	21.74475	NA	4.65823	119.40635	8.36195	0.05413	4242.8603	2.25899	57.78424	135.294	5.01314	51.02403	17.77997	6.90061	110.23448	64.71702	0.62103	58.00564	--	37.87638	--	361.2481	875.33895	--	--	3.22938	84.72825	58.9005	2.54733	29.34574	403.73635	10.97751	8.98013	2.75047	--	222.1281	36.09126	321.8543	46.51251	116.93562	--	40.19206	13.18955	236.88043	64.75707	42.83332	139.94891	572.24494	2576.82298	6.08004	46.12144	66.09521	16.60345	--	4.98844	167.02792	8.42717	8.76452	18.48037	11.05044	1688.83199	5.06752	18.243	413.14956	97.89193	884.81182	15.83687	250.7981	76.92435	48.5998	12.69503	37.4524	11.76998	15.08487	--	30.01006	239.93246	41.39777	94.40951	9.90061	812.38055	84.22196	7.38942	0.88165	3.17868	0.6856	0.37064	7.58082	0.1161	0.29006	0.16987	0.07069	3.12274	3.57927	4.55698	1.82126	98.50983	1.06035	0.98717	2.19316	5.79188	0.23909	3.86752	1.24447	0.32037	7.0923	0.17947	0.38304	38.14139	1.2453	0.70812	0.52333	3.39751	2.23792	28.97945	1.12998	1.49443	1.16075	95.34827	1.88543	0.69629	0.00637	0.08013	3.57551	0.52412	0.68036	0.58334	347.1736	4.32964	0.83372	2.53026	0.62698	16.07068	1.02737	0.21526	1.9501	15.32052	6375.79706	1.68365	0.57979	281.62183	19.38606	0.20384	2.90415	5.82328	0.51105	2831.54658	0.0478	1.0047	0.69197	4.76173	--	45.23002	733.90595	210.05051	1118.43624	0.02228	90.52667	351.42437	0.28784	1.32871	86.26498	0.24252	8.31437	0.16014	1.31244	1.72185	31.55464	0.00318	84.9598	2.4916	53.1634	0.12733	81.88517	0.16602	6.67675	162.10682	127.98835	--	0.11612	0.28877	0.06521	22.93539	1.27318	21798.77185
1995	6151.01296	0.51203	508.73546	0.52156	321.37354	0.08584	5319.78454	857.60872	0.22887	0.47592	119.7916	0.87273	3.17928	1.33596	0.32932	7.65578	289.087	0.3378	40.15477	54.01478	4.7159	30.84337	0.08101	11.02003	19.28722	4.65097	0.02861	0.96838	0.15434	1.7088	6.07474	0.9699	0.93791	3.47004	9.96174	2.01818	0.0477	11.40864	2.77647	14.44873	3.33952	24.73043	24.27539	0.09229	0.19599	0.12554	1.51083	22.62586	NA	4.66325	124.40795	8.55112	0.05406	4308.96191	2.34312	59.19853	138.83533	8.85347	52.07814	18.34657	6.77356	111.01023	69.21231	0.65124	49.84733	--	30.81198	--	372.53944	890.81954	--	--	3.23555	85.84227	57.57987	2.48268	30.32885	431.43459	8.89619	9.30846	2.51461	--	222.61467	37.8644	308.15879	50.82539	123.63574	--	42.57182	15.35489	243.37776	64.16948	44.12218	153.18962	560.13332	2467.47093	7.34256	45.26591	62.34372	14.77492	--	5.41631	139.12055	5.54278	9.31306	17.63548	8.99385	1603.06168	3.5972	18.55045	421.44531	105.06716	901.31101	15.8843	262.2033	77.09005	49.07514	13.21678	39.98899	12.62345	14.13844	--	30.3117	235.28881	39.88266	100.93512	10.67227	825.76285	88.03854	12.14786	0.96226	3.47552	0.68481	0.36076	7.53554	0.11256	0.28904	0.16937	0.08324	3.10417	3.83158	4.53699	1.81238	99.24488	1.05993	1.06934	2.37558	5.48533	0.22271	3.98569	1.23419	0.31687	7.17515	0.17927	0.38272	39.57935	1.28761	0.73239	0.52257	3.12711	2.43058	27.96118	1.22438	1.31882	1.15953	100.15509	1.86455	0.70562	0.00636	0.07942	3.8558	0.52715	0.84445	0.58282	347.46623	4.00098	0.91316	2.46402	0.62423	14.39753	1.02614	0.23119	1.9251	14.87322	6637.21033	1.4524	0.56739	289.06545	22.55571	0.23952	3.5242	6.15464	1.40743	2861.68478	0.04763	1.073	0.71374	3.60727	--	47.37965	870.23364	214.82434	1116.2446	0.02227	83.08368	381.43365	0.30244	1.28617	89.49545	0.3439	8.7711	0.16336	1.39614	1.72117	30.58104	0.00318	87.69051	2.61735	57.8252	0.1367	82.96833	0.17163	7.12989	182.42864	145.12699	--	0.11599	0.29737	0.06516	29.97254	1.28507	22149.3387
1996	6359.70404	0.52149	519.98921	0.52932	332.65784	0.08584	5505.92035	903.16785	0.22887	0.47577	130.1098	0.57391	3.57796	1.05111	0.27119	7.28746	306.68349	0.34018	45.45543	56.88716	4.46911	30.23656	0.08119	11.61553	19.73366	4.39066	0.03178	0.96818	0.16752	1.69541	6.31484	1.0351	1.11355	3.89316	10.07898	2.0249	0.0445	11.41041	2.92613	12.41837	2.69952	25.71497	24.21373	0.10485	0.1959	0.12548	1.49554	24.20523	NA	4.94778	133.28689	8.52571	0.0604	4449.65219	1.96682	64.80681	142.64921	4.51521	53.58898	17.43698	6.73148	116.54139	72.47593	0.66927	53.05097	--	49.99544	--	390.4612	890.29632	--	--	3.24857	86.72566	59.36268	2.78915	31.73823	423.4916	9.02487	9.89799	2.61209	--	228.07359	39.84245	344.428	48.4211	126.54074	--	43.85972	16.73282	237.38145	67.35653	44.97409	169.11045	588.85443	2313.56594	8.25689	38.91874	60.59623	19.62725	--	5.68274	141.38415	7.07216	9.92124	15.87524	9.40386	1506.08381	4.70694	18.19978	364.3598	103.47709	934.72036	15.86384	262.94464	76.96558	49.60428	14.24072	49.31749	13.20876	14.60297	--	31.01969	250.0802	42.25533	103.7061	10.91076	843.1236	84.62374	12.15167	1.03512	3.07202	0.70708	0.36709	6.78118	0.11762	0.29294	0.17291	0.08346	3.08365	3.86495	5.72935	1.81725	108.49669	1.55501	1.11444	1.7139	5.55558	0.22262	4.0975	1.24661	0.32022	7.48742	0.1797	0.39875	41.76377	1.28421	0.74344	0.53518	3.46849	2.41479	28.78692	1.07144	1.37939	1.14961	101.74439	1.87069	0.70546	0.00636	0.08006	3.93618	0.52709	0.8443	0.58426	352.27651	3.96702	0.82293	2.49849	0.63104	15.38279	1.02021	0.23115	2.19419	14.91474	6770.41597	1.47146	0.57689	302.31274	22.75397	0.26061	3.47518	6.26013	1.54692	2893.37679	0.04775	1.11361	0.71356	3.21466	--	48.41484	827.80696	238.50155	1134.95745	0.02226	71.60283	396.90281	0.51984	1.47644	101.74091	0.35618	6.55362	0.16333	1.66627	1.82265	30.55929	0.00318	95.22354	2.67548	60.29424	0.13665	98.49233	0.1716	8.02786	197.21327	170.23501	--	0.12864	0.30364	0.06515	35.96278	1.29113	22574.34996
1997	6473.97711	0.52145	544.90879	0.54054	349.40034	0.0604	5578.54559	949.12379	0.22887	0.49494	130.31604	0.91418	3.54117	1.44435	0.43918	7.96358	325.44934	0.34016	53.81151	62.79487	4.47627	33.52561	0.08116	12.23681	20.15552	4.68446	0.03496	0.96812	0.21036	1.71627	6.95524	1.12667	1.44478	3.82515	10.53332	2.02184	0.04767	12.05161	3.01875	12.77532	2.95781	25.36222	24.96988	0.10483	0.2054	0.13354	1.5219	25.70492	NA	5.22613	134.95925	8.28941	0.06039	4459.81089	1.92291	64.2772	145.51622	9.49134	54.08125	18.70542	6.76187	99.38445	74.68203	0.67059	53.86428	--	51.15057	--	384.12969	887.69469	--	--	3.23729	91.17178	58.69845	2.82543	34.38855	423.98947	8.73851	9.82266	2.78787	--	238.48168	41.75265	336.55756	52.44745	120.32107	--	41.47874	16.63077	265.34375	65.74283	43.97808	182.28198	566.80184	2154.47431	7.59938	38.45717	58.84189	18.28543	--	5.93072	119.1802	7.23318	8.50758	16.34484	8.88305	1395.61142	4.7694	19.42334	342.22317	103.18353	988.8945	18.47055	290.69971	69.82813	54.53833	13.78142	52.82178	15.31949	17.95616	0.40619	32.65032	255.11503	44.43275	112.07409	10.80055	867.9379	80.83244	12.95903	1.12665	3.18358	1.07722	0.37034	6.90238	0.11761	0.29928	0.17608	0.08346	3.70514	3.71211	5.23051	1.83501	112.06015	1.60094	1.13865	1.71383	5.6319	0.22257	3.82859	1.24648	0.31763	6.95087	0.17918	0.4019	43.61528	1.29735	0.74338	0.54462	3.16576	2.41376	28.41428	1.10635	1.44408	1.13024	92.02838	1.87973	0.70113	0.00636	0.07939	3.57828	0.56523	0.86428	0.5826	383.79648	4.10287	0.84838	2.45293	0.6558	17.32736	1.05092	0.23114	2.37691	14.03109	7117.26885	1.42586	0.57684	331.29517	23.75784	0.27022	3.66655	6.89863	1.86091	3081.7445	0.04775	1.10811	0.71344	3.66089	--	45.92274	870.04228	246.54413	1157.75316	0.02226	66.35007	426.26	0.74433	1.50235	102.18988	0.31473	5.47584	0.16332	1.92465	1.67301	33.90885	0.00318	95.79467	2.67795	65.74424	0.13662	100.25249	0.17159	8.94379	209.22036	176.77658	--	0.13178	0.2979	0.06514	37.93692	1.29733	23011.48736
1998	6538.31824	0.52137	549.30107	0.54834	371.30731	0.06992	5616.57023	974.44522	0.22887	0.49485	136.05663	0.92199	4.04494	1.47581	0.43891	7.56175	324.11373	0.34644	54.19755	64.34943	5.00066	32.6025	0.0843	12.67698	21.4527	5.48114	0.0286	0.98408	0.19063	1.71586	8.4839	1.43542	1.33549	4.35604	10.8957	2.02485	0.05083	12.01161	3.46728	13.97885	3.3738	26.03132	27.50992	0.10481	0.20532	0.16369	1.53537	25.53442	NA	6.40292	142.28993	8.74503	0.06036	4447.04447	2.29608	67.22984	150.72044	11.79285	49.86223	19.86456	7.26588	94.75238	60.05305	0.66112	50.16311	--	53.62943	--	409.4431	869.9027	--	--	3.71855	96.98653	58.08906	3.01479	36.58864	440.8473	8.00945	10.84904	2.89917	--	237.92431	41.99082	313.85209	56.19003	100.54788	--	38.70837	16.24115	275.02179	66.17962	45.808	184.13382	561.80729	2134.39091	8.02264	47.8193	56.75176	18.57254	--	5.95581	115.4607	7.73853	8.2626	17.42669	8.01589	1384.49958	5.12297	17.59227	331.34267	101.80696	1019.46977	19.42673	294.59856	72.18165	56.42014	14.87472	56.78725	15.29566	21.81789	0.50171	33.40357	258.17926	47.74405	116.83966	11.3989	856.26958	84.85572	12.37195	1.21636	3.70763	1.06692	0.37662	6.89055	0.1176	0.30557	0.17603	0.08661	3.66761	3.55055	5.40912	1.83494	114.88986	1.67657	1.25008	2.61327	5.5424	0.23518	3.84263	1.25252	0.32014	7.86011	0.18207	0.4145	41.87098	1.29884	0.74951	0.55077	3.17902	2.57258	28.80097	1.25697	1.55128	1.13008	88.75357	2.41205	0.72776	0.00635	0.07937	3.78534	0.5652	0.86747	0.58246	365.33175	4.13334	0.96556	2.51299	0.65557	18.51606	1.2209	0.23112	2.2222	14.02643	6960.90748	1.39268	0.57677	337.44912	24.14886	0.27176	3.2683	8.09322	2.1155	2967.25594	0.04774	1.06847	0.71329	3.05061	--	51.65576	906.32523	240.43851	1113.11144	0.02226	59.77952	380.75153	0.86671	1.6242	102.78618	0.34014	5.48264	0.1633	2.79675	1.699	32.79157	0.00318	99.15574	2.5808	66.87724	0.13657	104.54146	0.17155	8.99076	223.61008	162.70113	--	0.12855	0.29716	0.06513	40.26382	1.29733	22930.84567
1999	6607.60602	0.52137	566.38246	0.54834	363.38467	0.06992	5676.69927	978.43412	0.22887	0.49485	140.08034	0.92199	3.62272	1.51249	0.44527	8.74322	335.70944	0.34644	59.47247	57.73747	5.13568	33.3105	0.0843	14.36058	19.56457	5.48183	0.0286	0.98408	0.19063	1.71586	8.69116	1.531	1.48134	4.86482	11.21814	2.02485	0.05083	11.70843	3.74068	13.0623	3.81179	26.63615	26.34021	0.10481	0.20532	0.16369	1.53537	26.25951	NA	7.26775	128.62392	8.87949	0.06036	4393.0182	2.94514	64.78595	143.03252	11.67443	44.71448	20.09782	7.89936	85.61422	57.58385	0.66112	47.96596	--	40.53321	--	403.26764	838.88476	--	--	3.24512	95.64486	58.25256	2.97834	38.54054	440.58254	8.50593	9.94145	3.30577	--	235.52403	44.07739	326.43342	63.4415	91.17566	--	37.2521	16.37661	298.66767	64.75608	46.15536	181.60744	556.89338	2215.20321	7.99061	48.87142	58.16409	16.04302	--	4.82433	132.29169	7.44973	7.47291	13.71643	6.05661	1458.92922	5.54395	19.0736	325.68223	103.09337	1057.37911	20.25491	317.89334	75.43736	57.58262	15.14986	56.4929	15.99775	20.55964	0.53534	31.84954	264.04453	50.87953	118.38918	12.3126	873.02445	84.55817	13.48201	1.32429	3.74752	1.06692	0.37662	6.93117	0.1176	0.30557	0.17603	0.08661	3.16639	3.18665	7.02689	1.83494	117.5668	1.84041	1.06343	3.25405	5.40068	0.23518	4.47099	1.25252	0.32014	8.09812	0.18207	0.4145	39.69436	1.2894	0.89382	0.55077	3.17666	2.67405	31.00899	1.29781	1.71964	1.13244	84.81872	2.41205	0.72776	0.00635	0.07937	4.17953	0.5652	0.86747	0.58246	376.64597	4.45968	1.13051	2.69788	1.00383	19.09287	1.2209	0.23112	1.95828	15.4203	7114.92922	1.41284	0.57677	355.33823	26.94437	0.28914	3.66981	8.77245	2.13373	2885.72192	0.04774	1.1833	0.71329	3.42186	--	61.71965	962.30318	264.92303	1156.37645	0.02226	65.75251	423.58136	0.87752	1.73246	106.47902	0.34014	5.45854	0.1633	3.17968	1.67776	35.37919	0.00318	106.4659	2.57844	69.35815	0.13657	104.89146	0.17155	9.79014	225.18516	171.44265	--	0.12855	0.29716	0.06513	42.92633	1.29733	23239.59432
2000	6818.8005	0.52154	573.27294	0.56108	383.04507	0.07628	5861.32358	991.32612	0.22887	0.51092	138.37738	0.95775	3.50107	1.7058	0.65973	9.25638	344.35816	0.34331	54.62238	57.6946	5.00516	32.86064	0.07958	15.79765	20.08079	5.5092	0.0286	0.9969	0.11806	1.80679	9.05973	1.68536	1.51811	4.58271	10.82881	2.05658	0.05402	11.61736	3.70306	12.93748	3.56069	26.91851	27.71559	0.10482	0.33248	0.16682	1.60936	27.51062	NA	6.51914	134.44861	9.83616	0.06038	4457.78029	3.26206	64.7293	148.10293	15.12668	49.02571	20.10266	7.53154	94.59531	54.49763	0.67384	50.12223	--	43.00773	--	401.65133	854.65732	--	--	7.29595	101.28763	55.35246	3.17456	40.68223	447.72292	9.0264	8.41702	2.91414	--	246.26736	41.25059	292.56379	63.54049	93.27748	--	36.39909	15.67823	317.48626	60.65294	45.43946	201.92614	560.33888	2261.05211	8.61153	43.76152	60.05203	16.27384	--	4.63094	132.71124	7.20941	7.37642	13.27217	5.88816	1498.77334	5.9538	23.94367	324.86674	107.72731	1094.99259	20.2649	321.67846	73.58195	60.32645	15.63461	59.49859	16.45474	21.79211	0.62818	34.69834	290.53938	50.99418	115.72235	13.17836	887.24913	83.62997	13.03284	1.65022	4.37426	1.06094	0.37227	6.83297	0.17464	0.32459	0.19042	0.09636	3.01443	2.69529	7.36264	1.85101	119.97285	2.05361	0.64128	3.45795	5.0733	0.26383	5.31871	1.30423	0.35548	8.69947	0.21183	0.44141	41.8906	1.81079	0.93681	0.56677	3.24359	3.4897	31.19852	1.2909	1.80901	1.12444	80.75236	2.51009	0.76623	0.02224	0.09211	4.42907	0.58764	0.91835	0.72425	386.01434	6.51119	1.16498	2.72488	1.40118	19.66527	1.2643	0.26633	1.8966	13.71982	7227.1673	1.33551	0.56412	356.31114	29.35909	0.2924	3.79427	9.00744	2.15153	2849.74951	0.05729	1.43619	0.67652	2.87128	--	55.71562	1002.95375	266.25842	1201.42927	0.02544	69.40393	438.82654	0.92585	1.57788	117.46957	0.48319	5.61684	0.1632	3.0982	1.99916	36.0305	0.00318	108.99674	2.59959	70.87829	0.14295	107.64434	0.17792	11.3287	256.12685	161.75206	--	0.13175	0.29719	0.08424	46.11292	1.30693	23738.36804
