	North America	Bermuda	Canada	Greenland	Mexico	Saint Pierre and Miquelon	United States	Central & South America	Antarctica	Antigua and Barbuda	Argentina	Aruba	Bahamas, The	Barbados	Belize	Bolivia	Brazil	Cayman Islands	Chile	Colombia	Costa Rica	Cuba	Dominica	Dominican Republic	Ecuador	El Salvador	Falkland Islands (Islas Malvinas)	French Guiana	Grenada	Guadeloupe	Guatemala	Guyana	Haiti	Honduras	Jamaica	Martinique	Montserrat	Netherlands Antilles	Nicaragua	Panama	Paraguay	Peru	Puerto Rico	Saint Kitts and Nevis	Saint Lucia	Saint Vincent/Grenadines	Suriname	Trinidad and Tobago	Turks and Caicos Islands	Uruguay	Venezuela	Virgin Islands,  U.S.	Virgin Islands, British	Europe	Albania	Austria	Belgium	Bosnia and Herzegovina	Bulgaria	Croatia	Cyprus	Czech Republic	Denmark	Faroe Islands	Finland	Former Czechoslovakia	Former Serbia and Montenegro	Former Yugoslavia	France	Germany	Germany, East	Germany, West	Gibraltar	Greece	Hungary	Iceland	Ireland	Italy	Luxembourg	Macedonia	Malta	Montenegro	Netherlands	Norway	Poland	Portugal	Romania	Serbia	Slovakia	Slovenia	Spain	Sweden	Switzerland	Turkey	United Kingdom	Eurasia	Armenia	Azerbaijan	Belarus	Estonia	Former U.S.S.R.	Georgia	Kazakhstan	Kyrgyzstan	Latvia	Lithuania	Moldova	Russia	Tajikistan	Turkmenistan	Ukraine	Uzbekistan	Middle East	Bahrain	Iran	Iraq	Israel	Jordan	Kuwait	Lebanon	Oman	Palestine	Qatar	Saudi Arabia	Syria	United Arab Emirates	Yemen	Africa	Algeria	Angola	Benin	Botswana	Burkina Faso	Burundi	Cameroon	Cape Verde	Central African Republic	Chad	Comoros	Congo (Brazzaville)	Congo (Kinshasa)	Cote dIvoire (IvoryCoast)	Djibouti	Egypt	Equatorial Guinea	Eritrea	Ethiopia	Gabon	Gambia, The	Ghana	Guinea	Guinea-Bissau	Kenya	Lesotho	Liberia	Libya	Madagascar	Malawi	Mali	Mauritania	Mauritius	Morocco	Mozambique	Namibia	Niger	Nigeria	Reunion	Rwanda	Saint Helena	Sao Tome and Principe	Senegal	Seychelles	Sierra Leone	Somalia	South Africa	Sudan and South Sudan	Swaziland	Tanzania	Togo	Tunisia	Uganda	Western Sahara	Zambia	Zimbabwe	Asia & Oceania	Afghanistan	American Samoa	Australia	Bangladesh	Bhutan	Brunei	Burma (Myanmar)	Cambodia	China	Cook Islands	Fiji	French Polynesia	Guam	Hawaiian Trade Zone	Hong Kong	India	Indonesia	Japan	Kiribati	Korea, North	Korea, South	Laos	Macau	Malaysia	Maldives	Mongolia	Nauru	Nepal	New Caledonia	New Zealand	Niue	Pakistan	Papua New Guinea	Philippines	Samoa	Singapore	Solomon Islands	Sri Lanka	Taiwan	Thailand	Timor-Leste (East Timor)	Tonga	U.S. Pacific Islands	Vanuatu	Vietnam	Wake Island	World
1990	100.13875	0.00928	10.9789	0.00787	4.65395	0.00359	84.48516	14.48223	0.00292	0.00608	1.87408	0.00787	0.04116	0.0184	0.00495	0.09257	5.75124	0.00396	0.56478	0.88934	0.0744	0.49813	0.00101	0.13871	0.25381	0.05335	0.00035	0.00951	0.00178	0.02063	0.08067	0.00942	0.01413	0.0593	0.10342	0.02189	0.00053	0.14774	0.03715	0.18056	0.23076	0.38488	0.30014	0.00092	0.00243	0.00141	0.03454	0.22625	0	0.13353	2.08687	0.11595	0.0007	76.26454	0.10797	1.16401	2.18858	--	1.18045	--	0.06967	--	0.76892	0.00995	1.06221	2.90599	--	2.13426	9.12536	--	3.39701	11.45957	0.02185	1.03846	1.18137	0.07818	0.36766	6.72279	0.14471	--	0.03049	--	3.31086	1.71084	3.95008	0.74735	2.81496	--	--	--	3.9228	2.21678	1.18113	1.97307	9.27721	60.97528	--	--	--	--	60.97528	--	--	--	--	--	--	--	--	--	--	--	11.21824	0.25635	3.10319	0.91771	0.45182	0.14553	0.44637	0.07142	0.18358	--	0.34252	3.3474	0.56278	1.22933	0.16025	9.4632	1.2169	0.07983	0.00889	0.03297	0.00705	0.00548	0.07769	0.00146	0.00424	0.00493	0.00118	0.01927	0.10628	0.07791	0.02326	1.43795	0.00173	--	0.05321	0.04329	0.00271	0.10037	0.02186	0.00388	0.12414	0.00285	0.00814	0.51011	0.01698	0.0149	0.00844	0.01356	0.02774	0.30899	0.02036	0.03435	0.01457	0.69886	0.02318	0.01199	0.00009	0.00105	0.03577	0.0063	0.01482	0.01402	3.52342	0.06361	0.01225	0.0545	0.01032	0.20195	0.01941	0.00296	0.1115	0.21972	74.38742	0.10904	0.00807	3.71312	0.25342	0.01303	0.07026	0.08565	0.00702	26.9986	0.00067	0.01895	0.01375	0.02594	--	0.50653	7.87914	2.30815	18.76135	0.00031	1.53212	3.84131	0.01017	0.01513	0.97969	0.00136	0.10901	0.00205	0.01795	0.02489	0.70608	0.00004	1.17658	0.03829	0.67522	0.00202	0.80261	0.00247	0.10563	2.02744	1.25451	--	0.00125	0.00438	0.00177	0.26463	0.01784	346.92967
1991	100.53846	0.00805	11.11606	0.00779	4.96517	0.00341	84.43798	15.09116	0.00305	0.006	1.97159	0.00858	0.0365	0.01857	0.00548	0.09115	5.99391	0.00422	0.56348	0.96592	0.07934	0.46219	0.00101	0.14123	0.26809	0.05274	0.00035	0.01075	0.00178	0.0216	0.07871	0.01085	0.01418	0.05895	0.10546	0.01806	0.00049	0.14015	0.03501	0.17942	0.2449	0.38174	0.37303	0.00106	0.00243	0.00125	0.03523	0.25307	0	0.11906	2.21113	0.11875	0.0007	75.85307	0.09283	1.22195	2.27396	--	0.91293	--	0.07014	--	0.84469	0.0092	1.08104	2.56488	--	1.90296	9.73798	14.29849	--	--	0.02252	1.05581	1.13202	0.07607	0.38463	6.87303	0.15656	--	0.03103	--	3.49493	1.61974	3.87055	0.7478	2.20882	--	--	--	4.14678	2.2125	1.2227	2.06432	9.52221	57.60298	--	--	--	--	57.60298	--	--	--	--	--	--	--	--	--	--	--	11.35637	0.28713	3.23305	0.6001	0.47963	0.1376	0.21583	0.11807	0.20997	--	0.39711	3.49925	0.52102	1.49165	0.16598	9.84033	1.35505	0.08283	0.01017	0.0342	0.00812	0.00606	0.07856	0.0015	0.00441	0.00461	0.00114	0.01766	0.10518	0.06585	0.02353	1.43262	0.00182	--	0.04599	0.04422	0.00282	0.10433	0.01738	0.00397	0.11471	0.0029	0.00476	0.53234	0.01744	0.01725	0.00868	0.0143	0.02774	0.31944	0.02085	0.01809	0.01466	0.7694	0.02508	0.01214	0.00004	0.0011	0.03308	0.00678	0.01553	0.00835	3.67624	0.08789	0.01219	0.04977	0.01682	0.1976	0.0209	0.00296	0.1076	0.23169	77.62232	0.04788	0.00807	3.70853	0.25726	0.01324	0.03869	0.08442	0.00722	28.15789	0.00056	0.01619	0.01363	0.02942	--	0.49495	8.37385	2.53411	19.31219	0.00037	1.49528	4.34329	0.01069	0.0152	1.0869	0.00136	0.12917	0.00205	0.02188	0.02548	0.70949	0.00004	1.24869	0.03802	0.67364	0.00202	0.85451	0.00247	0.10529	2.08164	1.37084	--	0.00142	0.00438	0.00139	0.28084	0.01784	347.9047
1992	102.32709	0.00647	11.45821	0.00687	5.06959	0.00318	85.78277	15.28089	0.00304	0.00598	2.04717	0.00921	0.03061	0.01877	0.00474	0.09798	6.07328	0.0043	0.60505	0.97554	0.08816	0.40865	0.00101	0.14653	0.29819	0.05998	0.00035	0.00861	0.00183	0.02005	0.08572	0.01239	0.01531	0.06051	0.11563	0.02012	0.00057	0.13817	0.03949	0.18147	0.23047	0.37597	0.33257	0.00105	0.00251	0.0014	0.03449	0.24796	0	0.13619	2.2178	0.12131	0.00075	74.65871	0.08337	1.19959	2.23895	0.2585	0.90167	0.31231	0.08134	--	0.79389	0.00927	1.13291	2.38451	0.66429	--	9.77974	14.03825	--	--	0.03988	1.02019	1.05491	0.07769	0.39173	6.83888	0.15564	0.11972	0.03098	--	3.46762	1.7125	3.83451	0.75639	2.05094	--	--	0.2321	4.11877	2.24362	1.23472	2.12729	9.27204	52.99682	0.19984	0.9918	1.52941	0.29165	--	0.32759	3.42894	0.29244	0.22314	0.47702	0.28316	34.11539	0.28994	0.31126	8.57337	1.66187	12.27175	0.24078	3.356	0.83887	0.54028	0.16057	0.3488	0.11896	0.20445	--	0.47494	3.6636	0.53779	1.61408	0.17264	9.9332	1.29959	0.08553	0.01141	0.03907	0.00821	0.00577	0.0788	0.00159	0.0045	0.00464	0.00114	0.01681	0.11521	0.06377	0.02359	1.42707	0.00172	--	0.06159	0.0455	0.00282	0.11333	0.01777	0.004	0.12336	0.00306	0.00483	0.49646	0.01853	0.01741	0.00904	0.04602	0.03286	0.32663	0.02042	0.01694	0.01486	0.78635	0.02604	0.01245	0.00004	0.00114	0.04033	0.00697	0.01135	0.00776	3.76193	0.08185	0.0122	0.05194	0.01229	0.19069	0.02324	0.003	0.11238	0.2274	80.3239	0.03233	0.00827	3.81157	0.28648	0.01349	0.05491	0.08816	0.00744	29.26607	0.00067	0.0166	0.01333	0.0351	--	0.55623	8.85032	2.63773	19.34402	0.00031	1.31677	4.83041	0.01087	0.0157	1.13703	0.00141	0.11171	0.00209	0.02353	0.02623	0.70176	0.00004	1.30998	0.03996	0.71499	0.00211	0.96949	0.00242	0.10714	2.1936	1.46711	--	0.00141	0.00441	0.00092	0.29175	0.01806	347.79234
1993	104.28119	0.00695	11.7016	0.00708	5.14022	0.00174	87.42359	13.86584	0.00304	0.00588	1.97028	0.0089	0.02965	0.01777	0.00442	0.08434	5.00428	0.00386	0.61029	0.99902	0.09278	0.37036	0.001	0.1285	0.25434	0.05674	0.00035	0.01128	0.00181	0.02142	0.08497	0.01523	0.01099	0.05982	0.11283	0.02504	0.00057	0.11235	0.03745	0.17562	0.25682	0.39737	0.30891	0.00118	0.00229	0.00125	0.03413	0.26418	0	0.12952	2.06923	0.08506	0.00075	74.93642	0.05894	1.23994	2.24139	0.19454	0.80713	0.30039	0.07297	1.60225	0.84066	0.00892	1.1435	--	0.53018	--	9.80212	14.07191	--	--	0.04068	1.07289	1.02678	0.08137	0.40312	6.82722	0.1626	0.12041	0.03471	--	3.53915	1.7106	3.96778	0.7687	1.86926	--	0.77882	0.23123	4.02062	2.24311	1.22598	2.32756	9.56901	47.60344	0.14554	0.76598	1.24347	0.18966	--	0.19109	2.85513	0.24353	0.16423	0.37634	0.20184	30.58359	0.25421	0.27038	8.08747	2.03098	11.39114	0.27663	3.2392	0.84464	0.53244	0.14067	0.41377	0.14042	0.22356	--	0.53468	2.90916	0.5452	1.46204	0.12871	9.34113	1.08345	0.08089	0.01244	0.0369	0.00866	0.00427	0.05979	0.00137	0.00459	0.00194	0.0009	0.01302	0.1074	0.06313	0.02266	1.37148	0.00181	--	0.05553	0.04047	0.00299	0.10665	0.01674	0.00343	0.12155	0.00311	0.0049	0.44235	0.01785	0.0165	0.0093	0.03934	0.03086	0.30248	0.02184	0.01796	0.015	0.74862	0.02653	0.00873	0.00009	0.00109	0.03416	0.0071	0.00935	0.00767	3.67461	0.07011	0.01112	0.05324	0.01038	0.19936	0.02214	0.00281	0.10341	0.20708	82.07785	0.03116	0.00797	3.91452	0.29877	0.01323	0.04865	0.09019	0.00744	30.03293	0.00067	0.01577	0.01245	0.04637	--	0.56629	8.74128	2.77454	19.52662	0.00031	1.21589	5.39184	0.01009	0.01616	1.16581	0.00171	0.10046	0.00209	0.02274	0.02572	0.72401	0.00004	1.35773	0.04005	0.73679	0.00211	0.96169	0.00223	0.11889	2.12022	1.5766	--	0.00141	0.00423	0.00087	0.33307	0.01625	343.49701
1994	106.47369	0.00743	12.02059	0.00719	5.34528	0.00183	89.09138	16.81864	0.00305	0.00661	2.24289	0.0104	0.03625	0.018	0.00449	0.10824	6.61796	0.00445	0.69493	1.09836	0.10145	0.41119	0.0012	0.14663	0.31462	0.06822	0.00035	0.01169	0.00237	0.02398	0.10377	0.01556	0.01	0.0609	0.12189	0.02706	0.00057	0.14504	0.04173	0.20396	0.30165	0.45226	0.35589	0.00141	0.00278	0.002	0.03533	0.31131	0	0.13782	2.43677	0.12289	0.00075	74.83129	0.0692	1.23205	2.37563	0.10419	0.84447	0.33778	0.09299	1.54047	0.87656	0.00933	1.18216	--	0.55562	--	9.78119	14.00882	--	--	0.04172	1.08676	1.0282	0.08283	0.42265	6.73348	0.15668	0.11189	0.03589	--	3.50781	1.68049	3.81633	0.80794	1.86797	--	0.7458	0.24741	4.18091	2.25819	1.24534	2.22966	9.53287	44.03192	0.13423	0.76195	1.07594	0.18979	--	0.1548	2.29445	0.2343	0.16171	0.35493	0.15647	29.22488	0.25274	0.28682	7.00352	1.74539	13.57652	0.28338	3.68527	1.10244	0.61975	0.1836	0.57307	0.17031	0.23685	--	0.55856	3.90046	0.63357	1.49157	0.13769	10.39697	1.23763	0.08235	0.01308	0.03956	0.01017	0.00674	0.07455	0.00178	0.00484	0.00248	0.00118	0.01455	0.09838	0.07474	0.02427	1.55635	0.00186	0.01373	0.044	0.0442	0.00331	0.115	0.0187	0.00437	0.13323	0.00352	0.00533	0.53086	0.02097	0.01847	0.00953	0.04727	0.03249	0.39049	0.02133	0.0203	0.0154	0.7432	0.03262	0.01151	0.00009	0.00119	0.0509	0.00725	0.01052	0.00803	4.08411	0.07032	0.01459	0.04931	0.01126	0.2375	0.02433	0.00292	0.1003	0.20003	90.58859	0.03132	0.00803	3.92049	0.33952	0.01482	0.05032	0.1107	0.00763	34.11018	0.00067	0.0182	0.01081	0.06643	--	0.59318	9.95524	3.10025	20.32792	0.00031	1.14549	5.83614	0.01107	0.01852	1.42724	0.00342	0.0948	0.0021	0.02706	0.02599	0.76985	0.00004	1.5331	0.03886	0.83954	0.00202	1.16758	0.00234	0.13631	2.57914	1.86981	--	0.00165	0.00434	0.00092	0.367	0.01823	356.71762
1995	108.51523	0.00739	12.21144	0.00719	5.25893	0.00122	91.02906	17.57155	0.00314	0.00679	2.31166	0.01201	0.04254	0.01844	0.00552	0.12327	7.01667	0.00483	0.77018	1.09355	0.10566	0.41866	0.00135	0.1591	0.30813	0.08398	0.00039	0.01332	0.00221	0.0246	0.10762	0.0133	0.01564	0.06496	0.13437	0.02766	0.00066	0.15289	0.04455	0.21581	0.34792	0.47396	0.36377	0.00128	0.00283	0.00209	0.03394	0.32537	0.00019	0.1243	2.46985	0.12184	0.00075	76.68211	0.07627	1.28687	2.43831	0.17611	0.92138	0.34423	0.09256	1.56479	0.88268	0.00977	1.12729	--	0.47592	--	10.05206	14.38117	--	--	0.04181	1.12387	1.03443	0.08429	0.43219	7.04581	0.1392	0.11526	0.03366	--	3.57602	1.78555	3.70083	0.84018	2.01514	--	0.80378	0.27805	4.31361	2.30822	1.2388	2.48977	9.45224	42.22229	0.13419	0.73143	1.00994	0.1756	--	0.15086	1.90435	0.19044	0.17263	0.37862	0.1392	27.94037	0.20849	0.30405	6.91332	1.8688	13.80713	0.28363	3.82476	1.13058	0.62197	0.1931	0.59178	0.18276	0.22439	--	0.5629	3.82572	0.60911	1.60656	0.14988	10.64878	1.30333	0.0876	0.01428	0.04291	0.0104	0.00658	0.07634	0.00174	0.00484	0.00247	0.00118	0.01472	0.10828	0.08127	0.02416	1.58777	0.00185	0.0152	0.04756	0.04172	0.00309	0.11703	0.01865	0.00432	0.13847	0.00357	0.00533	0.55334	0.02178	0.01906	0.00956	0.04792	0.03554	0.37388	0.02241	0.03191	0.01536	0.83268	0.03241	0.01169	0.00009	0.00119	0.05484	0.00729	0.01216	0.00803	4.10982	0.06599	0.01567	0.04887	0.01229	0.21225	0.02472	0.00313	0.10138	0.19887	94.94142	0.02652	0.0079	4.03608	0.38176	0.01579	0.06192	0.11753	0.02116	34.75689	0.00067	0.01939	0.01142	0.05038	--	0.62864	11.44262	3.24108	20.93385	0.00031	1.06627	6.3613	0.01307	0.01879	1.4696	0.00483	0.10003	0.00214	0.03035	0.02644	0.77354	0.00004	1.58131	0.04525	0.90143	0.00217	1.1852	0.00242	0.14655	2.83434	2.11983	--	0.00165	0.00447	0.00092	0.47714	0.01841	364.38851
1996	112.06501	0.0075	12.55007	0.00728	5.47693	0.00121	94.02201	18.49613	0.00313	0.00677	2.39413	0.0079	0.04778	0.0164	0.00495	0.12115	7.44847	0.00486	0.8367	1.18948	0.1068	0.42828	0.00135	0.17257	0.3324	0.08586	0.00044	0.01329	0.00244	0.02436	0.11619	0.01421	0.01822	0.07339	0.13774	0.02769	0.00062	0.1525	0.04667	0.1933	0.36317	0.50352	0.37427	0.00145	0.00282	0.00208	0.03357	0.35886	0.00019	0.12843	2.57638	0.12054	0.00084	79.2966	0.08487	1.33618	2.58635	0.11437	0.94847	0.34821	0.09056	1.65331	0.97825	0.00994	1.14022	--	0.74418	--	10.4237	14.39407	--	--	0.04186	1.14503	1.06987	0.09049	0.45893	7.0733	0.14184	0.12501	0.03497	--	3.73323	1.68736	4.13981	0.87594	2.05075	--	0.78591	0.30341	4.40577	2.27205	1.21393	2.74778	10.0467	39.75116	0.16968	0.64552	1.00954	0.22544	--	0.15873	1.96301	0.22943	0.17215	0.36093	0.15137	25.92188	0.22971	0.29793	6.33645	1.8794	14.56599	0.28439	3.96104	1.12469	0.66144	0.20535	0.74935	0.19219	0.23107	--	0.57852	4.10441	0.65218	1.66878	0.15258	10.92445	1.26434	0.08436	0.01534	0.03967	0.01089	0.00668	0.07601	0.00184	0.00489	0.00255	0.00118	0.01546	0.10937	0.10143	0.02416	1.72707	0.0019	0.01553	0.03972	0.04332	0.00308	0.12352	0.01884	0.00436	0.14406	0.0036	0.00553	0.58466	0.02227	0.01936	0.00958	0.04817	0.03538	0.39885	0.02159	0.03087	0.01526	0.8494	0.0335	0.01151	0.00009	0.00118	0.05502	0.00727	0.01213	0.00803	4.16523	0.06661	0.01456	0.05138	0.01183	0.23096	0.02541	0.00313	0.09752	0.20497	97.55074	0.02645	0.00801	4.21383	0.38902	0.01751	0.05773	0.11905	0.02339	35.5535	0.00067	0.01996	0.01148	0.04479	--	0.68003	11.04174	3.5301	21.30031	0.00031	0.91771	6.74565	0.01686	0.0209	1.64099	0.0049	0.07572	0.00213	0.03421	0.02728	0.76589	0.00004	1.66887	0.04704	0.95704	0.0022	1.35168	0.00242	0.14603	3.03307	2.45939	--	0.00183	0.00454	0.00092	0.56711	0.01845	372.65008
1997	112.90539	0.00752	12.64528	0.00746	5.64207	0.00083	94.60223	19.4222	0.00314	0.00705	2.46368	0.01264	0.04751	0.02033	0.0075	0.13548	7.85007	0.00487	0.94607	1.22775	0.11822	0.47184	0.00136	0.18202	0.34286	0.08625	0.00048	0.01332	0.00308	0.02481	0.12913	0.01557	0.02185	0.07457	0.14501	0.02772	0.00066	0.16189	0.04837	0.19883	0.40086	0.48603	0.38432	0.00145	0.00296	0.00221	0.03409	0.38909	0.00019	0.14155	2.66169	0.12303	0.00084	79.46248	0.07729	1.35214	2.64536	0.15959	0.91626	0.35472	0.09221	1.46253	0.94102	0.01003	1.17451	--	0.75556	--	10.36193	14.3405	--	--	0.04181	1.19901	1.04573	0.09432	0.48852	7.18103	0.14212	0.12249	0.03735	--	3.69979	1.75197	4.08462	0.91275	2.025	--	0.77561	0.29136	4.69546	2.31615	1.23458	2.92597	9.75318	37.60024	0.14562	0.63778	0.99603	0.21632	--	0.16348	1.68726	0.21813	0.16174	0.35896	0.15359	24.39265	0.2189	0.30586	6.06835	1.87558	15.61825	0.33517	4.4335	1.04127	0.71418	0.19888	0.798	0.21977	0.26757	0.00957	0.61006	4.3656	0.69498	1.77107	0.15864	11.40046	1.2026	0.09326	0.01668	0.04159	0.01705	0.00676	0.08	0.00184	0.005	0.00257	0.00118	0.01529	0.09877	0.09546	0.0245	1.78967	0.00204	0.01574	0.04016	0.04567	0.00309	0.12183	0.01978	0.00437	0.13479	0.00355	0.00559	0.61762	0.02273	0.01949	0.00988	0.04856	0.03581	0.40594	0.02587	0.03002	0.01508	0.85069	0.03404	0.01186	0.00009	0.00119	0.05055	0.00782	0.01243	0.00803	4.55685	0.06814	0.01507	0.04795	0.01119	0.26778	0.02708	0.00313	0.10684	0.19993	102.38273	0.02533	0.00803	4.55018	0.40315	0.01757	0.06159	0.12728	0.02741	37.74754	0.00067	0.01987	0.01149	0.05113	--	0.69036	11.63701	3.62681	21.83479	0.00031	0.83831	7.32763	0.01904	0.0214	1.67018	0.00433	0.06211	0.00214	0.03694	0.02536	0.78623	0.00004	1.69189	0.04448	1.01277	0.00224	1.45078	0.00242	0.16136	3.1756	2.59744	--	0.00188	0.00446	0.00092	0.58366	0.01861	378.79176
1998	113.31756	0.00752	12.3415	0.00756	5.94209	0.00096	95.01791	20.0945	0.00314	0.00705	2.57497	0.01277	0.0536	0.02098	0.00747	0.12563	8.10649	0.00496	0.93171	1.23993	0.12122	0.44913	0.00147	0.18803	0.35013	0.09858	0.00039	0.01355	0.00278	0.02486	0.14275	0.0197	0.02161	0.08028	0.14798	0.02777	0.00071	0.16162	0.05226	0.20817	0.40787	0.503	0.39356	0.00145	0.00296	0.00261	0.03431	0.38749	0.00021	0.1771	2.85389	0.12754	0.00084	80.08192	0.08352	1.37867	2.69771	0.18607	0.84782	0.37228	0.09985	1.42235	0.91975	0.01009	1.22029	--	0.78056	--	10.5899	14.32624	--	--	0.04825	1.27411	1.0525	0.10354	0.5307	7.38548	0.13838	0.13989	0.03905	--	3.69067	1.80402	3.84836	0.97352	1.73667	--	0.77297	0.29125	4.91975	2.40122	1.26362	2.99426	9.73864	37.07418	0.15267	0.5443	0.97627	0.2312	--	0.16531	1.62533	0.21854	0.16027	0.39095	0.13853	24.26826	0.2264	0.28061	5.85077	1.84477	16.29045	0.35172	4.58254	1.05605	0.7261	0.21528	0.84566	0.22429	0.34683	0.01471	0.62262	4.54323	0.7525	1.83821	0.17072	11.29669	1.25334	0.08492	0.01787	0.04732	0.01562	0.00671	0.08001	0.00185	0.00507	0.00257	0.00123	0.01435	0.09347	0.09637	0.0245	1.84917	0.00278	0.01685	0.05209	0.04419	0.00327	0.09528	0.0201	0.00437	0.14881	0.0032	0.00577	0.59319	0.02332	0.02088	0.01	0.04874	0.03691	0.41548	0.03217	0.03332	0.01515	0.81581	0.04271	0.01221	0.00009	0.00118	0.05378	0.00782	0.01247	0.00803	4.34917	0.06845	0.01635	0.05498	0.01226	0.28711	0.02918	0.00313	0.10194	0.19983	101.5098	0.02461	0.00803	4.58152	0.41911	0.01704	0.05578	0.13868	0.03201	37.03911	0.00067	0.0193	0.01167	0.0422	--	0.72987	12.16625	3.51599	21.45514	0.00031	0.75979	6.90303	0.02475	0.02302	1.68849	0.00468	0.06221	0.00214	0.04958	0.026	0.77163	0.00004	1.73805	0.04474	1.03764	0.00229	1.49989	0.00242	0.16774	3.3658	2.44145	--	0.00183	0.00446	0.00092	0.61132	0.01861	379.6651
1999	115.68524	0.00752	12.96396	0.00756	6.05326	0.00096	96.65197	20.2615	0.00314	0.00705	2.6039	0.01277	0.04834	0.0215	0.00767	0.14115	8.25282	0.00496	0.98852	1.17954	0.13302	0.45638	0.00153	0.21785	0.33588	0.10341	0.00039	0.01355	0.00278	0.02486	0.15274	0.02096	0.02341	0.08749	0.15216	0.02777	0.00071	0.15601	0.05645	0.20489	0.42376	0.51295	0.32745	0.00145	0.00296	0.00261	0.03452	0.39859	0.00021	0.15925	2.647	0.30632	0.00084	80.11025	0.09466	1.38306	2.65446	0.19127	0.77173	0.37461	0.10526	1.33331	0.89224	0.01002	1.20869	--	0.62643	--	10.71491	14.10967	--	--	0.04203	1.26625	1.05051	0.11224	0.56483	7.5108	0.14596	0.12905	0.04454	--	3.68218	1.88528	3.97631	1.02307	1.59261	--	0.76944	0.29419	5.16392	2.36637	1.32456	2.90557	9.79027	38.14322	0.15564	0.56342	0.98677	0.19224	--	0.14406	1.79159	0.23592	0.14799	0.30442	0.11022	25.33394	0.24176	0.31785	5.75359	1.86382	16.64119	0.35646	4.84077	1.07373	0.73572	0.21447	0.86067	0.23013	0.30098	0.01499	0.5938	4.60224	0.77364	1.86471	0.17888	11.6294	1.25165	0.09419	0.01954	0.04831	0.01608	0.00661	0.07822	0.00185	0.00507	0.00257	0.00123	0.01184	0.09292	0.12522	0.0245	1.9228	0.00278	0.01422	0.06111	0.03988	0.00327	0.11604	0.02096	0.00437	0.14207	0.00467	0.00577	0.55764	0.02339	0.02213	0.01001	0.04874	0.04068	0.43711	0.07782	0.03856	0.01495	0.81752	0.04275	0.01184	0.00009	0.0012	0.05923	0.00782	0.01247	0.00803	4.46314	0.07434	0.01804	0.0582	0.01739	0.28948	0.02925	0.00313	0.09909	0.22761	104.26688	0.02484	0.00803	4.80235	0.46537	0.0172	0.06268	0.14005	0.03263	36.51697	0.00067	0.02123	0.01102	0.047	--	0.86455	12.98828	3.87339	21.93401	0.00031	0.82353	7.47174	0.02854	0.02444	1.74301	0.00468	0.06154	0.00214	0.05684	0.02653	0.80666	0.00004	1.81396	0.04526	1.10648	0.00234	1.48567	0.00242	0.17986	3.5464	2.51513	--	0.00183	0.00441	0.00092	0.68331	0.01861	386.73769
2000	118.22366	0.0075	13.06207	0.00772	6.33098	0.00105	98.81434	20.78808	0.00313	0.00725	2.66823	0.01349	0.04749	0.02378	0.01074	0.16188	8.52612	0.0049	1.01272	1.17229	0.14035	0.45923	0.00148	0.23413	0.34462	0.10035	0.00039	0.01369	0.00181	0.02632	0.15738	0.0229	0.02408	0.08601	0.14632	0.02815	0.00075	0.15593	0.05523	0.20636	0.42971	0.52865	0.44069	0.00145	0.00471	0.00269	0.02927	0.42054	0.00039	0.16413	2.76891	0.13864	0.00084	81.16882	0.09619	1.39222	2.73311	0.22358	0.86772	0.3756	0.10312	1.39554	0.87328	0.01022	1.21386	--	0.62744	--	10.85028	14.24432	--	--	0.09355	1.33768	1.02237	0.11922	0.60026	7.58576	0.15388	0.11505	0.03919	--	3.794	1.95901	3.62417	1.06956	1.58611	--	0.78496	0.29279	5.53112	2.26834	1.29631	3.16262	9.72639	39.18859	0.16247	0.52002	1.05214	0.1963	--	0.13752	1.83351	0.24136	0.15412	0.2973	0.11014	26.13801	0.23909	0.40112	5.75077	1.95472	17.3528	0.36474	5.02294	1.08419	0.81129	0.22545	0.90963	0.23433	0.34089	0.01978	0.64476	4.85276	0.78206	1.8663	0.19367	12.03414	1.23857	0.09094	0.02426	0.05755	0.01662	0.00658	0.08132	0.00318	0.00539	0.00278	0.00136	0.01302	0.09171	0.13277	0.02465	2.00513	0.00433	0.00888	0.06451	0.03677	0.00365	0.14286	0.02176	0.00485	0.14093	0.00588	0.00616	0.62988	0.03093	0.02334	0.01023	0.04976	0.05337	0.44698	0.10085	0.0415	0.01511	0.80941	0.04413	0.01234	0.00031	0.00138	0.06314	0.0081	0.01335	0.00998	4.58358	0.10275	0.01842	0.0582	0.02191	0.30097	0.03282	0.0036	0.09924	0.21215	106.2367	0.02384	0.00784	4.83305	0.50385	0.01725	0.0649	0.15604	0.0341	36.35199	0.0008	0.02434	0.01072	0.03928	--	0.80565	13.4619	3.87112	22.40497	0.00035	0.85941	7.83655	0.03535	0.02211	1.97671	0.00663	0.06313	0.00213	0.05805	0.02974	0.83006	0.00004	1.8557	0.04557	1.13364	0.00234	1.52226	0.0025	0.18938	3.80833	2.58286	--	0.00187	0.0044	0.00118	0.73608	0.0187	394.99278
