	North America	Bermuda	Canada	Greenland	Mexico	Saint Pierre and Miquelon	United States	Central & South America	Antarctica	Antigua and Barbuda	Argentina	Aruba	Bahamas, The	Barbados	Belize	Bolivia	Brazil	Cayman Islands	Chile	Colombia	Costa Rica	Cuba	Dominica	Dominican Republic	Ecuador	El Salvador	Falkland Islands (Islas Malvinas)	French Guiana	Grenada	Guadeloupe	Guatemala	Guyana	Haiti	Honduras	Jamaica	Martinique	Montserrat	Netherlands Antilles	Nicaragua	Panama	Paraguay	Peru	Puerto Rico	Saint Kitts and Nevis	Saint Lucia	Saint Vincent/Grenadines	Suriname	Trinidad and Tobago	Turks and Caicos Islands	Uruguay	Venezuela	Virgin Islands,  U.S.	Virgin Islands, British	Europe	Albania	Austria	Belgium	Bosnia and Herzegovina	Bulgaria	Croatia	Cyprus	Czech Republic	Denmark	Faroe Islands	Finland	Former Czechoslovakia	Former Serbia and Montenegro	Former Yugoslavia	France	Germany	Germany, East	Germany, West	Gibraltar	Greece	Hungary	Iceland	Ireland	Italy	Luxembourg	Macedonia	Malta	Montenegro	Netherlands	Norway	Poland	Portugal	Romania	Serbia	Slovakia	Slovenia	Spain	Sweden	Switzerland	Turkey	United Kingdom	Eurasia	Armenia	Azerbaijan	Belarus	Estonia	Former U.S.S.R.	Georgia	Kazakhstan	Kyrgyzstan	Latvia	Lithuania	Moldova	Russia	Tajikistan	Turkmenistan	Ukraine	Uzbekistan	Middle East	Bahrain	Iran	Iraq	Israel	Jordan	Kuwait	Lebanon	Oman	Palestine	Qatar	Saudi Arabia	Syria	United Arab Emirates	Yemen	Africa	Algeria	Angola	Benin	Botswana	Burkina Faso	Burundi	Cameroon	Cape Verde	Central African Republic	Chad	Comoros	Congo (Brazzaville)	Congo (Kinshasa)	Cote dIvoire (IvoryCoast)	Djibouti	Egypt	Equatorial Guinea	Eritrea	Ethiopia	Gabon	Gambia, The	Ghana	Guinea	Guinea-Bissau	Kenya	Lesotho	Liberia	Libya	Madagascar	Malawi	Mali	Mauritania	Mauritius	Morocco	Mozambique	Namibia	Niger	Nigeria	Reunion	Rwanda	Saint Helena	Sao Tome and Principe	Senegal	Seychelles	Sierra Leone	Somalia	South Africa	Sudan and South Sudan	Swaziland	Tanzania	Togo	Tunisia	Uganda	Western Sahara	Zambia	Zimbabwe	Asia & Oceania	Afghanistan	American Samoa	Australia	Bangladesh	Bhutan	Brunei	Burma (Myanmar)	Cambodia	China	Cook Islands	Fiji	French Polynesia	Guam	Hawaiian Trade Zone	Hong Kong	India	Indonesia	Japan	Kiribati	Korea, North	Korea, South	Laos	Macau	Malaysia	Maldives	Mongolia	Nauru	Nepal	New Caledonia	New Zealand	Niue	Pakistan	Papua New Guinea	Philippines	Samoa	Singapore	Solomon Islands	Sri Lanka	Taiwan	Thailand	Timor-Leste (East Timor)	Tonga	U.S. Pacific Islands	Vanuatu	Vietnam	Wake Island	World
1990	276.28537	160.53691	395.05809	141.54832	54.80805	567.22395	338.45128	40.35614	NA	94.82585	56.72928	124.82871	167.93008	70.15168	25.91541	14.08115	38.04482	150.38498	43.01773	26.8301	24.61051	47.38072	14.44323	19.58241	24.59874	10.43984	174.97286	79.22202	18.92016	52.89578	8.99756	12.20405	2.07883	12.36853	44.06458	58.52261	49.28108	782.58345	10.08214	75.43978	54.93574	17.81851	84.85848	22.18765	17.63735	13.16378	87.49493	180.25302	0	42.9413	107.98703	1115.26692	44.88809	137.03162	33.27445	150.72127	219.53211	--	132.72385	--	93.50376	--	149.5678	209.64331	213.02034	186.61482	--	92.72996	160.36105	--	210.3361	181.23635	750.5396	102.51706	113.90099	306.92099	104.8007	118.42921	377.87936	--	84.89318	--	221.43997	403.30873	103.6238	75.31752	123.10717	--	--	--	99.6881	257.74033	172.04018	34.88406	160.94729	211.45371	--	--	--	--	211.45371	--	--	--	--	--	--	--	--	--	--	--	83.02984	512.02928	53.41102	50.59077	100.90108	44.55222	208.38436	20.76017	102.30574	--	767.7505	208.42105	45.0227	673.14261	12.90664	14.99914	48.50312	9.62155	1.88901	26.07308	0.84379	0.99039	6.53714	4.30116	1.37414	0.84332	2.75741	8.50371	2.72179	6.23697	46.59824	26.18869	4.65699	--	1.03254	46.1486	2.84965	6.51448	3.57339	3.89995	5.31533	1.67421	3.80451	123.02608	1.45963	1.56132	1.01384	7.04365	26.12711	12.87449	1.60763	23.35915	1.85758	7.23427	38.62934	1.71345	13.27044	9.0483	4.868	88.97081	3.50481	2.09497	91.57378	2.45724	13.89924	2.16154	2.77393	24.59557	1.11198	13.63179	14.19005	21.63437	25.16953	8.10764	171.07007	218.98243	2.25837	21.19643	277.82432	2.11666	0.74976	23.51048	36.33901	25.62047	68.15387	193.39441	--	89.05271	9.40053	12.64629	151.86774	4.31852	76.53484	89.60582	2.41568	43.02212	54.78547	6.29821	49.16013	216.4066	0.9486	147.38275	206.9607	21.78678	9.90254	10.39653	10.37403	12.39019	263.39999	7.68021	6.08302	99.98094	22.72789	--	13.52504	20.49834	11.47355	3.93456	NA	65.61647
1991	273.42016	138.57255	395.33755	140.31618	57.40878	537.84276	333.7721	41.32153	NA	93.64953	58.84569	129.39173	146.41411	70.51443	27.99323	13.54072	39.02695	153.43366	42.19651	28.55032	25.65032	43.55751	14.42792	19.5478	25.7043	10.15055	174.97286	89.59779	18.94912	53.99112	8.54301	14.08347	2.04682	11.94985	44.73056	47.78214	45.86755	737.08196	9.04053	73.50836	56.65898	17.30704	104.72087	25.48811	17.43331	11.55857	89.10648	200.78643	0	38.02026	111.72576	1133.08131	43.29598	135.56948	29.18087	156.29154	227.29402	--	104.06865	--	91.5356	--	163.87875	193.45899	215.61404	164.55487	--	82.38794	170.12038	178.76628	--	--	801.43716	102.99695	108.87146	296.18751	108.93596	121.06538	404.39339	--	85.57033	--	231.97129	380.0663	101.18236	75.39016	96.76944	--	--	--	105.08453	255.24608	175.93136	35.80773	164.72955	198.66628	--	--	--	--	198.66628	--	--	--	--	--	--	--	--	--	--	--	82.52043	557.06351	53.44197	34.33568	103.16111	37.8561	226.17934	33.67629	112.52112	--	861.18161	214.6018	40.2853	770.20818	12.8841	15.19116	52.75215	9.74865	2.09457	26.24239	0.93925	1.06864	6.42338	4.33911	1.38782	0.76498	2.5806	7.55634	2.60565	5.0497	42.61999	25.64594	4.76019	--	0.86433	46.04273	2.86294	6.58312	2.65295	3.88965	4.75542	1.67352	2.62239	124.98127	1.45456	1.73652	1.02003	7.24472	25.88177	13.07373	1.61225	11.96367	1.81278	7.76449	41.32096	1.69904	6.47453	9.28341	4.37856	94.62512	3.5835	1.29136	93.54417	3.28318	13.21462	1.91624	4.37248	23.61274	1.1561	13.12601	13.30257	22.19805	25.8502	3.53927	166.24465	215.58534	2.25847	21.18169	149.24576	2.05004	0.74385	24.19872	29.92617	21.7033	65.83345	212.96317	--	86.04862	9.80861	13.64569	155.811	5.06044	73.43824	100.21461	2.46933	41.77294	59.14743	6.00405	56.8947	212.44344	1.12521	147.00965	205.4586	21.78678	10.21437	10.04925	10.11886	12.3294	271.74047	7.4407	5.9966	101.58269	24.50466	--	15.55757	19.85012	8.80561	4.09166	NA	64.7855
1992	274.12172	110.23853	401.41006	123.89525	57.53635	499.80162	334.41721	41.13366	NA	91.7373	60.26974	132.60517	120.70441	70.94598	23.60917	14.21328	38.92331	150.0053	44.57387	28.25993	27.82556	38.22016	14.34145	19.90138	28.25457	11.34747	174.4948	66.21117	19.32496	48.90808	9.15129	16.14646	2.16514	11.91099	48.62658	52.68131	54.50701	719.62185	9.82535	72.90127	51.83786	16.69388	92.76138	25.33587	17.78714	12.9632	86.97555	196.25005	0	43.19234	109.54239	1147.5528	44.59433	132.80932	27.1392	151.55979	222.87838	60.73727	104.13724	69.49406	103.1656	--	153.51515	193.9527	224.73655	152.67098	64.70909	--	169.90494	174.1767	--	--	1419.63227	98.80409	101.59929	299.94272	110.10639	120.26541	396.48279	63.36772	84.67354	--	228.51981	399.52342	99.93339	76.18977	89.96542	--	--	116.09363	104.13436	257.32885	175.75691	36.22076	159.94932	182.15199	59.1546	132.95998	149.53361	190.78234	--	61.17171	207.28582	65.05212	85.30147	128.91346	63.80199	229.88834	52.71565	81.26406	165.29446	76.90431	86.06935	454.53883	53.8596	46.94757	112.03496	41.48238	245.92786	33.52732	105.41178	--	998.16071	214.73829	40.39985	784.9496	12.91453	14.94987	49.4171	9.7838	2.27714	29.05391	0.91913	0.98574	6.26618	4.45372	1.37705	0.74073	2.49971	6.97475	2.76634	4.75129	43.11628	25.2021	4.39622	--	1.12472	46.13326	2.747	6.95605	2.61296	3.80523	4.93086	1.73822	2.54904	113.55523	1.49946	1.68871	1.03377	22.52913	30.29448	13.13803	1.54955	10.90856	1.78221	7.73778	42.00624	1.70554	6.40733	9.43647	5.19811	96.07019	2.67197	1.26929	93.8347	2.9583	12.71775	1.94051	3.09233	22.36357	1.24083	12.78577	13.50371	21.2119	26.33441	2.17634	165.54325	218.8178	2.47497	22.4175	206.60733	2.10942	0.73331	24.85366	35.93066	22.04916	62.80911	246.63949	--	95.41291	10.17146	13.96327	155.58701	4.17037	63.57732	110.19004	2.43964	41.82328	60.28184	5.90909	48.19287	212.65288	1.17469	147.55021	200.98656	21.72725	10.48303	10.28042	10.51805	12.78263	299.60869	7.06402	6.03393	106.03672	25.8783	--	15.32928	19.3834	5.67952	4.16905	NA	63.7611
1993	275.33544	117.25706	404.15382	127.33865	57.27318	272.68993	336.34991	36.70023	NA	88.70782	57.26359	120.12491	115.0592	66.8755	21.43423	11.95576	31.57035	128.47793	44.25788	28.37679	28.48944	34.43116	14.24105	17.146	23.65122	10.63757	174.47631	86.80625	18.8712	52.24812	8.92247	19.8534	1.51927	11.43149	46.88058	64.85955	54.96813	577.66665	9.04068	69.1844	56.1844	17.28228	85.44062	28.16228	16.00534	11.52094	85.9083	208.81934	0	40.79659	100.00394	798.10402	43.38525	132.7303	19.22118	155.21353	222.24085	49.18917	95.60994	66.9611	90.11134	155.15976	162.02733	193.62159	225.77241	--	51.43906	--	169.39229	173.44411	--	--	1494.46096	103.33135	99.3972	311.44519	112.65441	119.66848	408.45056	62.79259	93.80981	--	231.69649	396.70914	103.14553	77.11812	82.10827	--	146.29548	115.61926	101.43436	255.79129	172.95618	38.92199	164.73316	163.46764	45.03702	102.37417	121.30937	127.1659	--	36.41391	173.54681	54.23474	64.00847	102.01771	45.41987	206.10247	45.83129	69.01122	155.87539	91.78512	78.01791	508.28272	51.33463	45.87593	106.53586	35.28261	278.82173	39.16429	110.97416	--	1088.86897	164.95214	39.839	669.37309	9.26939	13.71845	40.25236	9.02156	2.37016	26.56155	0.93765	0.75027	4.62774	3.75222	1.36188	0.30476	1.91858	5.23166	2.49602	4.55439	42.39641	23.89987	4.49388	--	0.99107	39.94072	2.80731	6.34636	2.39564	3.16091	4.70801	1.73777	2.50945	98.6595	1.40141	1.57189	1.03884	18.56543	28.0872	11.95908	1.59484	11.26133	1.74177	7.18445	42.10322	1.14924	12.90607	8.86442	4.29067	96.81094	2.28138	1.25702	89.7546	2.46929	11.24359	1.92212	2.62587	22.95736	1.14001	11.53188	12.08794	18.86572	26.49703	1.85275	155.11829	222.31718	2.54015	22.94013	178.14267	2.12521	0.70007	25.22161	36.07202	20.76897	57.31949	322.41569	--	95.42366	9.85773	14.44371	156.62893	4.11154	57.69995	121.69256	2.20295	42.03095	60.28529	6.91941	42.57278	212.71488	1.10151	140.96121	204.8339	21.71837	10.64359	10.02986	10.61391	12.67583	288.95687	6.32228	6.60594	101.51368	27.44639	--	15.02761	18.04698	5.29374	4.67242	NA	62.0422
1994	277.33548	124.38382	409.82813	128.5979	58.52203	285.23787	338.58849	43.76143	NA	97.9894	64.36419	133.59398	138.61511	67.5039	21.21891	15.00288	41.10099	142.11746	49.63336	30.60541	30.27276	38.02607	16.88448	19.23188	28.56886	12.64403	174.97286	83.48138	24.52534	57.0949	10.6116	20.26616	1.35111	11.29919	50.02712	69.39467	55.49713	737.04106	9.78512	78.81753	64.21414	19.27017	97.52458	33.00909	19.25326	18.3911	88.59434	246.04648	0	43.10429	115.34448	1145.12263	42.36274	131.98103	22.2424	153.47781	234.6787	27.52736	101.09413	74.87575	112.13839	149.12376	168.38762	209.67266	232.43228	--	53.67749	--	168.30469	172.06859	--	--	1558.08855	104.19773	99.8583	311.28853	117.54959	117.70974	388.06049	57.82413	96.05797	--	228.04351	387.51071	99.00132	80.5706	82.16997	--	139.52483	123.64228	105.29168	255.69693	174.29393	36.63159	163.68138	151.28612	42.9374	101.66141	105.08948	129.32318	--	30.22879	141.7887	52.22795	64.08043	96.4588	35.23175	196.87695	45.09605	71.63504	135.63377	77.21654	91.12495	507.23392	58.07196	58.09632	119.76254	44.94798	369.33144	47.03667	114.04554	--	1103.30903	214.28243	45.0571	643.14448	9.56534	14.92174	44.96955	8.97776	2.38408	27.5922	1.06249	1.17174	5.62011	4.7247	1.39607	0.38142	2.45255	5.66132	2.2115	5.19746	44.3719	26.76119	4.48496	4.06341	0.81437	42.46707	2.98843	6.64645	2.59448	3.91112	5.03636	1.93342	2.77774	115.57244	1.59722	1.78933	1.03858	21.65259	29.23304	15.1804	1.443	12.38796	1.73181	6.95789	50.97405	1.76997	12.84534	9.50346	6.2329	97.75972	2.64518	1.28168	98.03061	2.41165	14.66243	1.71244	2.827	26.87998	1.20888	11.55481	11.41233	18.04281	28.80091	1.71288	152.26234	220.48663	2.84082	25.78689	179.39014	2.56145	0.69552	28.33538	36.34964	23.76103	48.65634	464.06625	--	97.7676	11.01757	15.87203	162.60509	4.07207	53.70578	130.50714	2.34979	47.13092	71.95541	13.48638	39.48825	213.27891	1.27362	138.65664	214.7837	21.78678	11.72576	9.46979	11.8338	12.0838	340.60246	6.41925	7.47024	122.27348	32.1323	--	17.51525	19.18393	5.44488	5.05796	NA	63.50676
1995	278.97942	122.59727	411.29086	127.99823	56.62046	189.84663	341.85671	44.95998	NA	98.81747	65.53459	150.21145	160.41347	68.90067	25.40986	16.71494	42.90381	148.77117	54.21311	29.93411	30.67206	38.53153	18.8647	20.50567	27.35176	15.32582	196.75964	88.82092	22.60383	58.56395	10.73172	17.2906	2.06531	11.70198	54.42137	70.19989	64.4841	768.61423	10.16075	81.80471	72.09978	19.79588	98.76783	29.64755	19.30611	19.19924	84.24776	257.34838	13.09808	38.61288	114.61557	1130.05868	41.32534	134.719	24.15168	159.91014	240.09818	47.48292	111.60336	76.55193	109.22999	151.57023	168.68916	224.29829	220.83501	--	45.80346	--	172.2259	176.12391	--	--	1561.98477	107.4699	100.61754	315.07812	119.59138	122.96485	339.76446	58.98703	89.29982	--	231.32206	409.61538	95.87492	83.47111	88.82205	--	149.9142	138.82653	108.47823	259.99608	172.34399	40.19639	161.79048	145.16729	43.72719	96.81446	98.96341	121.39827	--	30.09472	119.93283	42.0198	69.38397	103.06612	31.40379	188.16297	36.71753	74.54408	134.90765	81.01483	90.63304	495.03318	59.5597	57.7901	116.19215	46.23487	365.05836	50.01779	104.9231	--	1079.98559	203.9835	42.15725	653.61095	10.08503	14.92741	46.3996	9.30007	2.52897	29.03721	1.04973	1.0681	5.61202	4.50892	1.36485	0.36504	2.37335	5.55477	2.33879	5.47447	43.69223	26.93637	4.34912	4.26334	0.8562	39.02355	2.68673	6.61038	2.50511	3.78135	5.10515	1.9299	2.80295	118.66856	1.60977	1.85664	1.0238	21.44247	31.64181	14.29869	1.42168	18.97724	1.67022	7.60683	49.86135	2.13609	12.74178	9.33734	6.54574	97.34551	3.13348	1.25439	97.3247	2.20305	15.6149	1.64247	2.92521	23.64581	1.19486	11.87803	11.2383	17.82029	29.7386	1.3794	146.51427	224.5306	3.14358	27.88768	215.00731	2.67139	1.88385	28.57407	36.46429	25.09351	50.35195	349.43002	--	100.98138	12.42973	16.31682	167.01471	4.02254	49.5158	141.03282	2.69747	46.81251	72.25536	18.52311	40.87744	217.61919	1.38734	137.8812	212.5007	21.78678	11.78452	10.73369	12.41681	12.82586	334.53174	6.45952	7.93208	133.12745	35.96459	--	17.37992	19.40338	5.331	6.46682	NA	63.95313
1996	284.47026	123.24501	417.96903	129.24865	58.0192	189.18022	349.01265	46.56661	NA	96.65545	67.09452	95.09214	177.68366	61.02228	22.21583	16.0793	44.84711	144.16764	58.08248	32.06314	30.20443	39.2494	18.98512	21.8477	28.83816	15.4319	218.81339	88.57824	24.71728	56.64358	11.31554	18.4781	2.35401	12.84621	55.06718	69.38678	77.45131	757.78509	10.36916	71.86517	73.29558	20.63412	100.48334	33.21209	19.03559	19.16186	82.35341	284.25582	12.60487	39.61343	117.31756	1115.16627	45.03734	138.81666	26.49093	165.76151	254.08854	31.69428	116.21895	78.00297	104.77889	160.33173	185.90505	227.92809	222.68583	--	71.20796	--	177.83029	175.77176	--	--	1563.44165	109.26471	104.28248	336.41077	126.2129	123.24471	341.31479	63.42131	92.02526	--	240.42189	385.13062	107.16604	86.7275	90.65116	--	146.26425	151.14148	110.64059	255.50979	168.31716	43.6033	171.49862	136.77922	55.39003	84.6204	99.25708	157.88929	--	32.1668	125.06337	49.89629	69.97062	98.39056	34.2301	174.77974	39.85057	71.91672	124.70854	79.8935	93.46608	484.99573	60.8307	55.76616	119.94512	47.96001	442.5782	52.15458	105.04767	--	1079.28495	212.7367	43.93683	641.94213	9.95585	14.95501	44.20161	8.74118	2.63586	26.08498	1.0656	1.07668	5.45105	4.66085	1.35123	0.36162	2.30255	5.66046	2.31739	6.63716	42.50828	28.90116	4.32745	4.16028	0.6945	39.46056	2.58327	6.82991	2.4462	3.73684	5.18399	1.9278	2.86128	124.51975	1.59635	1.83919	1.00715	21.21438	31.1638	15.01476	1.32488	17.90425	1.60251	7.57381	50.75936	1.75805	12.60354	9.1432	6.40198	96.07558	3.18309	1.22128	97.33224	2.17451	14.10568	1.69065	2.68783	25.35518	1.19572	11.25707	10.53768	18.11175	30.12059	1.33172	145.71392	231.58216	3.15166	30.96963	195.30847	2.66174	2.03646	28.95514	36.72318	25.62699	49.61697	308.21164	--	106.39437	11.77502	17.47468	169.52731	3.94156	42.47472	148.36046	3.40772	50.91799	78.67949	18.12116	30.35161	216.82591	1.52007	139.54316	207.27686	21.72725	12.10102	10.86035	12.87452	12.93385	368.07606	6.25152	7.81754	141.35122	41.21304	--	18.98646	19.39451	5.20911	7.5669	NA	64.49852
1997	282.99072	122.41823	417.25878	131.95518	58.83579	129.41915	346.97708	48.13686	NA	98.71985	68.24183	146.57367	174.3077	75.28968	32.76631	17.60547	46.54961	139.62931	64.79446	32.63553	32.60868	43.08355	19.33331	22.63913	29.0748	15.30168	198.51823	83.26961	30.95884	57.68666	12.30286	20.2618	2.76246	12.69196	57.29001	68.7817	111.05301	795.34004	10.48722	72.46862	78.8906	19.56062	102.22764	32.9373	19.77321	20.30741	82.45409	308.76363	12.07976	43.33042	119.02825	1135.4424	44.09288	138.61725	23.96268	167.55424	259.35403	44.24532	113.59472	79.80943	104.80114	141.98358	178.10022	227.61118	228.75323	--	72.14497	--	176.00634	174.86054	--	--	1563.30818	114.16581	102.22683	347.78531	132.70475	124.87625	337.56277	61.71349	97.53389	--	237.09847	397.66307	105.66878	89.86915	89.76974	--	144.08465	144.83818	117.65929	260.31101	170.87426	45.64857	166.06069	129.53114	47.60412	83.0678	98.33625	153.0531	--	33.47696	108.96446	46.77362	66.39666	97.95842	34.77707	164.74014	37.32469	72.8138	120.4815	78.30498	96.28023	559.60507	67.13164	50.10607	126.17823	45.35179	451.96119	59.16872	118.40837	3.37836	1107.46018	220.28021	45.58874	644.88639	10.03065	15.24318	41.34993	9.46254	2.77671	26.60806	1.6173	1.08259	5.59799	4.56446	1.34998	0.35345	2.23916	5.45582	2.06883	6.08578	41.34986	29.30428	4.53365	4.09737	0.6829	40.5217	2.49966	6.59471	2.53882	3.65966	4.73623	1.88218	2.66388	129.50946	1.58121	1.79774	1.01001	20.9759	31.1856	15.05237	1.54349	17.00007	1.53094	7.40615	50.79906	1.551	12.53426	8.98143	5.73739	102.3358	3.30063	1.18929	105.10873	2.16889	14.19923	1.54229	2.44766	28.99501	1.23863	10.73998	11.2282	17.43154	31.18638	1.23637	143.48155	247.08725	3.21219	30.5676	203.19829	2.80182	2.33816	30.48765	37.45753	25.29593	48.72201	348.31669	--	106.2761	12.18629	17.66792	173.35185	3.86334	39.04482	159.96459	3.76741	51.32959	78.01994	15.69242	24.4585	216.5827	1.59846	127.1735	210.42441	21.78678	11.96146	9.99871	13.31589	13.00908	381.55158	6.08604	8.55184	146.75659	43.02729	--	19.25266	18.7257	5.12107	7.67441	NA	64.65447
1998	280.58912	121.36946	403.95526	133.61064	61.05407	149.85835	344.44987	49.04774	NA	96.91856	70.51256	144.82043	194.19146	77.32185	31.78853	15.9851	47.35067	137.48401	62.98659	32.51621	32.6416	40.83554	21.05641	22.97998	29.05498	17.25888	151.49804	79.69024	27.66122	57.80392	13.33071	25.50134	2.67392	13.29286	57.7931	68.22648	208.72413	785.30154	11.07231	74.42041	78.4343	19.90068	104.08655	32.53783	19.60209	24.07338	81.71071	308.10744	12.78476	53.85232	125.43832	1175.13791	43.07878	139.21054	25.99616	170.65636	264.04014	48.7399	106.35325	84.22168	111.72758	138.21334	173.44624	226.34492	237.08863	--	75.46886	--	179.07485	174.65985	--	--	1803.74722	121.11196	103.18203	377.89755	142.35379	128.27246	324.45912	70.10467	101.2634	--	235.08553	406.9781	99.52107	95.21111	77.14644	--	143.40098	144.84144	122.85224	269.7181	174.54422	45.94031	165.28404	127.87774	50.07025	70.44572	96.73647	165.02567	--	34.09574	106.59921	46.20343	66.41589	106.7831	31.40028	164.18178	37.83688	65.83615	117.16263	75.78436	98.21927	575.48668	68.44339	49.34165	125.00116	47.99788	460.54363	59.94173	149.58481	5.02838	1091.23595	223.48403	48.08374	634.19191	10.4563	14.74895	42.43483	8.45847	2.88079	29.50289	1.43658	1.04612	5.46605	4.48973	1.33511	0.34316	2.25454	4.98123	1.91703	6.006	39.45867	29.62853	5.99974	4.25168	0.86127	38.18587	2.55287	5.04465	2.54156	3.57545	5.10956	1.6896	2.45459	121.4539	1.57398	1.87136	0.99529	20.5298	31.79835	15.18491	1.868	18.44664	1.48559	6.93715	62.80383	1.51834	12.43389	8.72421	5.95089	101.31608	3.33034	1.15273	98.93038	2.11505	15.0059	1.72061	2.5991	30.69781	1.2967	10.23119	10.42248	17.21668	30.521	1.16466	141.05448	246.04269	3.28305	29.11336	179.63182	3.00746	2.68018	29.69062	38.51559	24.34326	48.56981	281.82449	--	111.52376	12.51526	16.86507	169.94699	3.77643	35.83074	149.57325	4.78939	54.59172	76.82884	16.62686	24.0995	216.21023	2.09193	127.91022	205.09587	21.78678	11.99607	9.79478	13.34746	13.1877	384.1424	5.91155	8.80289	154.15082	39.99897	--	18.49532	18.41114	5.02396	7.92812	NA	63.95888
1999	283.12384	120.34428	420.6311	133.41504	61.38158	149.7884	346.37296	48.74062	NA	95.30142	70.52156	143.10872	173.05945	78.88236	31.76086	17.58721	47.49445	133.09905	66.00449	30.58665	35.00297	41.2899	21.70247	26.16774	27.37781	17.8657	140.67675	79.69024	27.49687	57.80662	14.00832	26.86929	2.83827	14.13207	58.77582	67.07289	208.90949	749.95832	11.69465	71.94736	79.78119	19.96991	86.1688	32.16005	19.46137	24.14296	80.99412	317.69574	12.31618	48.13618	114.44691	2820.77293	42.10394	138.76735	29.69816	170.8711	259.3348	48.31684	97.77057	84.97649	116.07184	129.694	167.71094	222.01606	234.32905	--	61.65688	--	180.36743	171.91232	--	--	1570.67937	120.17448	103.27869	404.77833	149.62824	130.32738	337.4543	64.36358	114.84583	--	233.02041	422.38778	102.83851	99.48759	70.85748	--	142.60077	146.39001	128.29168	265.59192	182.3282	43.85502	165.51133	131.80269	51.06781	72.52465	98.04987	138.32997	--	29.9143	118.76915	49.18526	61.82684	83.20941	25.03321	171.9278	39.56259	73.49618	116.26914	75.45369	98.19579	572.08508	71.39363	48.72695	123.43656	46.779	451.63946	61.08229	126.66532	4.97021	994.46474	221.00049	48.17531	610.16383	10.61058	14.82209	41.74972	9.22019	3.04948	29.40172	1.43265	0.99746	5.21841	4.39759	1.30439	0.33295	2.18705	3.98392	1.84801	7.60869	37.90911	30.1504	5.83059	3.48483	0.98123	33.35462	2.46776	6.00806	2.57076	3.4949	4.7683	2.44965	2.31109	111.45828	1.5314	1.92858	0.96805	19.9989	34.67832	15.75635	4.40257	20.88137	1.41533	6.79177	61.06976	1.44038	12.33511	8.69268	6.40109	100.06741	3.3394	1.11965	100.23609	2.23751	16.15274	1.77403	3.58408	30.59231	1.25908	9.75886	9.85941	19.39937	30.95775	1.1383	138.81846	255.03404	3.58313	28.88495	197.15426	2.9936	2.6845	29.07419	39.70831	26.5631	45.02593	308.04264	--	131.00596	13.12941	18.29772	173.39908	3.69415	39.0262	160.73302	5.39956	57.12358	77.28368	16.03955	23.46178	216.45109	2.34217	128.07529	213.30385	21.78678	12.22519	9.65202	13.92707	13.37717	374.43608	5.74509	9.34777	161.1426	40.80746	--	18.1939	17.91855	4.93192	8.74449	NA	64.31929
2000	286.03109	118.96492	420.00803	135.70245	63.3563	163.57035	350.19192	49.31726	NA	96.27062	71.46593	149.87734	168.04827	86.87332	43.28725	19.75324	48.35603	127.50217	66.82097	30.12788	36.14945	41.35003	20.92045	27.64547	27.68984	17.15352	138.54698	80.54455	17.76633	61.20831	14.19752	29.14698	2.86237	13.52537	55.94061	67.67101	189.8076	741.86776	11.19033	71.16999	79.30807	20.2652	115.53291	31.70199	30.72851	24.89694	67.6775	335.9551	22.37479	49.31593	117.86217	1276.11515	41.05371	140.02601	30.45457	171.59455	266.29089	55.40355	110.98302	85.15439	112.12899	135.88315	163.61397	223.24158	234.85245	--	62.51419	--	181.73595	173.31406	--	--	3429.9189	126.68538	100.75146	424.21621	157.04573	131.36333	350.71141	57.1104	100.49768	--	238.49879	436.07294	93.7588	103.48302	70.65909	--	145.35493	145.62557	136.27139	254.19639	177.59736	46.97244	163.78906	135.73258	53.39789	66.59177	104.86035	142.26018	--	28.78766	121.9725	49.75419	64.86253	81.35321	25.08407	178.1611	38.37915	91.4664	117.35023	78.05824	100.25181	574.73794	73.18703	47.8059	132.68222	48.09583	460.7881	61.80288	140.14553	6.35985	1028.3781	227.70207	47.48022	579.7237	11.12593	14.97505	40.70343	8.76301	3.66465	34.26115	1.43391	0.96441	5.30035	7.38698	1.35405	0.35041	2.34441	4.19506	1.76883	7.86314	36.82444	30.77313	8.8004	2.11558	1.00543	29.74163	2.66903	7.23304	2.6053	3.78863	4.61955	3.06612	2.36997	122.89271	1.96451	1.97732	0.96322	19.89674	44.99905	15.89923	5.56427	21.91995	1.37971	6.57101	61.29558	1.46881	42.87282	9.80326	6.66835	102.38476	3.50611	1.35184	101.71239	3.01248	16.10018	1.72645	4.38927	31.45781	1.37007	10.71622	9.59294	17.94816	31.15984	1.08244	135.65562	253.66085	3.8127	28.47551	199.5228	3.28921	2.76048	28.76773	49.11015	30.24019	43.02528	252.90137	--	120.99217	13.37762	18.03235	176.794	4.11765	40.41739	167.30872	6.55006	51.20354	85.38215	22.1047	23.69956	216.32053	2.3392	140.82632	218.41504	21.72725	12.1742	9.46911	13.95726	13.26346	377.09933	5.77419	9.74364	171.67873	41.55393	--	18.25526	17.60536	6.21196	9.2965	NA	64.86968
