	North America	Bermuda	Canada	Greenland	Mexico	Saint Pierre and Miquelon	United States	Central & South America	Antarctica	Antigua and Barbuda	Argentina	Aruba	Bahamas, The	Barbados	Belize	Bolivia	Brazil	Cayman Islands	Chile	Colombia	Costa Rica	Cuba	Dominica	Dominican Republic	Ecuador	El Salvador	Falkland Islands (Islas Malvinas)	French Guiana	Grenada	Guadeloupe	Guatemala	Guyana	Haiti	Honduras	Jamaica	Martinique	Montserrat	Netherlands Antilles	Nicaragua	Panama	Paraguay	Peru	Puerto Rico	Saint Kitts and Nevis	Saint Lucia	Saint Vincent/Grenadines	Suriname	Trinidad and Tobago	Turks and Caicos Islands	Uruguay	Venezuela	Virgin Islands,  U.S.	Virgin Islands, British	Europe	Albania	Austria	Belgium	Bosnia and Herzegovina	Bulgaria	Croatia	Cyprus	Czech Republic	Denmark	Faroe Islands	Finland	Former Czechoslovakia	Former Serbia and Montenegro	Former Yugoslavia	France	Germany	Germany, East	Germany, West	Gibraltar	Greece	Hungary	Iceland	Ireland	Italy	Luxembourg	Macedonia	Malta	Montenegro	Netherlands	Norway	Poland	Portugal	Romania	Serbia	Slovakia	Slovenia	Spain	Sweden	Switzerland	Turkey	United Kingdom	Eurasia	Armenia	Azerbaijan	Belarus	Estonia	Former U.S.S.R.	Georgia	Kazakhstan	Kyrgyzstan	Latvia	Lithuania	Moldova	Russia	Tajikistan	Turkmenistan	Ukraine	Uzbekistan	Middle East	Bahrain	Iran	Iraq	Israel	Jordan	Kuwait	Lebanon	Oman	Palestine	Qatar	Saudi Arabia	Syria	United Arab Emirates	Yemen	Africa	Algeria	Angola	Benin	Botswana	Burkina Faso	Burundi	Cameroon	Cape Verde	Central African Republic	Chad	Comoros	Congo (Brazzaville)	Congo (Kinshasa)	Cote dIvoire (IvoryCoast)	Djibouti	Egypt	Equatorial Guinea	Eritrea	Ethiopia	Gabon	Gambia, The	Ghana	Guinea	Guinea-Bissau	Kenya	Lesotho	Liberia	Libya	Madagascar	Malawi	Mali	Mauritania	Mauritius	Morocco	Mozambique	Namibia	Niger	Nigeria	Reunion	Rwanda	Saint Helena	Sao Tome and Principe	Senegal	Seychelles	Sierra Leone	Somalia	South Africa	Sudan and South Sudan	Swaziland	Tanzania	Togo	Tunisia	Uganda	Western Sahara	Zambia	Zimbabwe	Asia & Oceania	Afghanistan	American Samoa	Australia	Bangladesh	Bhutan	Brunei	Burma (Myanmar)	Cambodia	China	Cook Islands	Fiji	French Polynesia	Guam	Hawaiian Trade Zone	Hong Kong	India	Indonesia	Japan	Kiribati	Korea, North	Korea, South	Laos	Macau	Malaysia	Maldives	Mongolia	Nauru	Nepal	New Caledonia	New Zealand	Niue	Pakistan	Papua New Guinea	Philippines	Samoa	Singapore	Solomon Islands	Sri Lanka	Taiwan	Thailand	Timor-Leste (East Timor)	Tonga	U.S. Pacific Islands	Vanuatu	Vietnam	Wake Island	World
1990	7.31801	0	3.09628	0	0.29242	0	3.92931	3.84343	0	0	0.18512	0	0	0	0.00042	0.01321	2.16574	0	0.12664	0.28578	0.03483	0.01251	0.00017	0.00433	0.05135	0.01905	0	0	0	0.00031	0.02556	0.00005	0.00383	0.02149	0.0021	0	0	0	0.00831	0.02328	0.28298	0.10919	0.00142	0	0	0.00025	0.01218	0.0003	0	0.07217	0.38085	0	0	5.14374	0.02933	0.33589	0.00997	--	0.01934	--	0	--	0.0086	0.00077	0.11182	0.04077	--	0.20389	0.57118	--	0.01445	0.21379	0	0.01823	0.00216	0.04626	0.00718	0.35948	0.00106	--	0	--	0.01214	1.25058	0.01713	0.10117	0.11309	--	--	--	0.26877	0.76535	0.31515	0.23917	0.06702	2.39971	--	--	--	--	2.39971	--	--	--	--	--	--	--	--	--	--	--	0.10034	0	0.06264	0.00628	0.00003	0.0002	0	0.00309	0	--	0	0	0.0281	0	0	0.57644	0.00139	0.00747	0	0	0.00009	0.00111	0.02714	0	0.00079	0	0.00002	0.00504	0.05793	0.01362	0	0.10272	0.00002	--	0.01132	0.00726	0	0.05892	0.0018	0	0.03143	0	0	0	0.00352	0.00725	0.00188	0.00026	0.00087	0.01232	0.00292	0	0	0.04518	0.00566	0.00172	0	0.00008	0	0	0	0	0.01051	0.00986	0.00158	0.01596	0.00099	0.00046	0.00792	0	0.08042	0.03903	4.40843	0.00786	0	0.15297	0.0091	0.01603	0	0.01228	0.00064	1.30171	0	0.00417	0.00072	0	--	0	0.73822	0.08046	1.04027	0	0.16065	0.04824	0.0085	0	0.04107	0	0	0	0.00912	0.00474	0.26714	0	0.1743	0.00473	0.11643	0.00021	0	0	0.03239	0.06945	0.05125	--	0	0.00031	0	0.05545	0	23.79011
1991	7.46809	0	3.22576	0	0.29431	0	3.94803	4.07147	0	0	0.16857	0	0	0	0.00042	0.01473	2.28979	0	0.1393	0.28618	0.03787	0.01361	0.00017	0.00602	0.05244	0.01299	0	0	0	0.00031	0.02618	0.00005	0.0036	0.02189	0.00171	0	0	0	0.00797	0.02175	0.30648	0.12	0.00124	0	0	0.00014	0.01454	0.00025	0	0.06315	0.4601	0	0	5.18529	0.03635	0.33712	0.01045	--	0.02522	--	0	--	0.01114	0.00077	0.13636	0.03255	--	0.19754	0.61131	0.2116	--	--	0	0.03204	0.00248	0.04624	0.0077	0.46992	0.00124	--	0	--	0.01301	1.14062	0.01906	0.10151	0.14722	--	--	--	0.28897	0.67148	0.33976	0.23553	0.05809	2.42824	--	--	--	--	2.42824	--	--	--	--	--	--	--	--	--	--	--	0.10914	0	0.0729	0.0032	0.00006	0.00008	0	0.00517	0	--	0	0	0.02773	0	0	0.59715	0.00303	0.00746	0	0	0.00014	0.00115	0.02757	0	0.00078	0	0.00002	0.00495	0.05433	0.01296	0	0.08918	0.00002	--	0.01145	0.00731	0	0.0634	0.00184	0	0.03362	0	0	0	0.00346	0.00775	0.0019	0.00026	0.00077	0.01288	0.00334	0	0	0.06127	0.00476	0.0017	0	0.00008	0	0	0	0	0.02066	0.01073	0.00211	0.01784	0.00201	0.00109	0.00801	0	0.08051	0.03681	4.50283	0.00713	0	0.17076	0.00866	0.01625	0	0.01282	0.00067	1.2926	0	0.00418	0.00077	0	--	0	0.75227	0.08457	1.13239	0	0.15497	0.03603	0.00914	0	0.04553	0	0	0	0.0094	0.00355	0.26705	0	0.1891	0.00475	0.11024	0.00021	0	0	0.0322	0.04451	0.0474	--	0	0.00031	0	0.06537	0	24.3622
1992	7.2511	0	3.28346	0	0.34569	0	3.62195	4.12188	0	0	0.19946	0	0	0	0.00041	0.01424	2.33336	0	0.17778	0.23268	0.03673	0.01427	0.00017	0.00573	0.05092	0.01408	0	0	0	0.00031	0.0229	0.00005	0.00329	0.02244	0.00202	0	0	0	0.00718	0.01977	0.28086	0.10148	0.0014	0	0	0.00021	0.01486	0.0003	0	0.0811	0.48389	0	0	5.53077	0.03296	0.37011	0.01212	0.03489	0.02112	0.04451	0	--	0.01441	0.00086	0.20332	0.03725	0.11614	--	0.73073	0.24198	--	--	0	0.02398	0.0025	0.04639	0.00842	0.47105	0.00102	0.00845	0	--	0.01406	1.19752	0.01958	0.05633	0.12035	--	--	0.03495	0.20132	0.7815	0.34413	0.27317	0.06564	2.39811	0.03116	0.01789	0.00018	0.00001	--	0.06659	0.07029	0.09509	0.02583	0.00319	0.00264	1.77791	0.16308	0.00004	0.07989	0.06431	0.13788	0	0.09758	0.00717	0.0003	0.00017	0	0.00564	0	--	0	0	0.02703	0	0	0.58241	0.00204	0.0086	0	0	0.00021	0.00108	0.02714	0	0.0008	0	0.00002	0.00435	0.06198	0.01073	0	0.08744	0.00002	--	0.01166	0.00732	0	0.0676	0.00184	0	0.0334	0	0	0	0.00354	0.00794	0.00215	0.00027	0.00116	0.00987	0.00333	0	0	0.06203	0.00507	0.00176	0	0.00008	0	0	0	0	0.00778	0.01115	0.00209	0.0169	0.00132	0.00066	0.01006	0	0.07925	0.02978	4.37537	0.00489	0	0.16345	0.00815	0.01659	0	0.01554	0.00069	1.34654	0	0.0042	0.00093	0	--	0	0.7164	0.10382	0.97173	0	0.14539	0.03173	0.00887	0	0.04464	0	0	0	0.00858	0.00354	0.2391	0	0.21616	0.00471	0.09953	0.00026	0	0	0.02969	0.0725	0.04342	--	0	0.00031	0	0.07401	0	24.39753
1993	7.60598	0	3.35046	0	0.34804	0	3.90748	4.41514	0	0	0.24461	0	0	0	0.00041	0.01444	2.444	0	0.18319	0.28861	0.04041	0.00949	0.00016	0.01187	0.0593	0.01569	0	0	0	0.00032	0.02403	0.00005	0.00279	0.0231	0.00215	0	0	0.00001	0.00885	0.02366	0.32089	0.12145	0.00124	0	0	0.00024	0.01495	0.00028	0	0.07448	0.48446	0	0	5.71987	0.03382	0.38834	0.01124	0.02415	0.01982	0.04453	0	0.01678	0.01752	0.00076	0.19593	--	0.10716	--	0.68567	0.24938	--	--	0	0.02466	0.00244	0.04808	0.00808	0.46434	0.00107	0.00533	0	--	0.01609	1.22006	0.01876	0.09612	0.13099	--	0.03538	0.03066	0.25702	0.78427	0.37442	0.34781	0.05917	2.49332	0.0438	0.02449	0.0002	0.00001	--	0.06738	0.07786	0.09272	0.02934	0.00401	0.00382	1.78717	0.17471	0.00005	0.11267	0.07509	0.14077	0	0.10026	0.00612	0.00031	0.00024	0	0.00735	0	--	0	0	0.02649	0	0	0.57099	0.0036	0.00908	0	0	0.00048	0.00111	0.02707	0.00002	0.00079	0	0.00002	0.00366	0.05642	0.01121	0	0.10703	0.00002	--	0.0129	0.00725	0	0.0642	0.00186	0	0.03536	0	0	0	0.00355	0.00795	0.00225	0.00027	0.00106	0.00453	0.00352	0	0	0.05686	0.00508	0.00158	0	0.00008	0	0	0	0	0.00151	0.01113	0.00208	0.01733	0.00237	0.00065	0.00988	0	0.07903	0.01821	4.71113	0.00485	0	0.17624	0.00621	0.01654	0	0.0174	0.00071	1.53829	0	0.00419	0.00097	0	--	0	0.72022	0.09351	1.10027	0	0.13574	0.04317	0.00894	0	0.04972	0	0	0	0.00892	0.00353	0.26735	0	0.19837	0.00469	0.10647	0.00026	0	0	0.03874	0.04668	0.03777	--	0	0.00031	0	0.08109	0	25.65721
1994	7.43051	0	3.42494	0	0.28241	0	3.72316	4.68347	0	0	0.28056	0	0	0	0.00041	0.01421	2.53153	0	0.18086	0.33289	0.04366	0.00927	0.00018	0.00589	0.06704	0.01617	0	0	0	0.00032	0.02548	0.00005	0.00238	0.01857	0.00241	0	0	0.00007	0.00731	0.02469	0.37187	0.13144	0.0007	0	0	0.00022	0.01509	0.00031	0	0.07625	0.52365	0	0	5.80552	0.03851	0.37688	0.01227	0.03532	0.01499	0.05041	0	0.01892	0.01932	0.00078	0.18382	--	0.11364	--	0.82991	0.28474	--	--	0	0.02764	0.00253	0.04866	0.00972	0.49551	0.00161	0.00718	0	--	0.0178	1.14249	0.02117	0.11849	0.13324	--	0.04447	0.03454	0.29771	0.62653	0.40937	0.31364	0.07371	2.54905	0.03589	0.01868	0.0002	0.00003	--	0.06916	0.09374	0.11974	0.03375	0.00461	0.00284	1.80307	0.17046	0.00004	0.12376	0.07308	0.11662	0	0.07604	0.00572	0.00031	0.00015	0	0.00835	0	--	0	0	0.02606	0	0	0.58097	0.00169	0.00914	0	0	0.00074	0.00118	0.02745	0.00005	0.00081	0	0.00002	0.00329	0.05407	0.01199	0	0.10976	0.00002	0	0.01382	0.00762	0	0.06224	0.00188	0	0.03604	0	0	0	0.00358	0.00837	0.00227	0.00029	0.00077	0.00857	0.00373	0	0	0.0568	0.00509	0.00161	0	0.00008	0	0	0	0	0.01108	0.01145	0.00208	0.01525	0.00153	0.00041	0.01029	0	0.0791	0.01679	4.84112	0.00482	0	0.17342	0.00866	0.0171	0	0.01648	0.00073	1.70931	0	0.00439	0.00099	0	--	0	0.84675	0.09166	0.82095	0	0.14094	0.02399	0.0088	0	0.06662	0	0	0	0.00953	0.00388	0.29132	0	0.23344	0.00475	0.12267	0.00026	0	0	0.04176	0.05737	0.04611	--	0	0.00031	0	0.09411	0	26.00727
1995	8.06889	0	3.48578	0	0.36454	0	4.21857	4.84502	0	0	0.27506	0	0	0	0.00082	0.01351	2.6461	0	0.2114	0.33229	0.04103	0.00756	0.0002	0.00657	0.05268	0.0193	0	0	0	0.00032	0.02242	0.00005	0.00258	0.01708	0.00219	0	0	0.00007	0.00704	0.02483	0.43003	0.13234	0.0009	0	0	0.00022	0.01319	0.00032	0	0.05977	0.52515	0	0	5.97162	0.04292	0.39709	0.01376	0.0372	0.02362	0.0538	0	0.02459	0.02081	0.00078	0.19681	--	0.12448	--	0.77188	0.31228	--	--	0	0.03738	0.00266	0.05064	0.00759	0.42701	0.00141	0.00818	0	--	0.02257	1.24249	0.02281	0.09544	0.17045	--	0.04982	0.03286	0.25171	0.71997	0.3694	0.36586	0.07334	2.44488	0.01959	0.01588	0.00021	0.00008	--	0.05312	0.08505	0.1135	0.02999	0.00381	0.00331	1.80652	0.14901	0.00004	0.1016	0.06317	0.11348	0	0.07427	0.00582	0.00026	0.0002	0	0.00732	0	--	0	0	0.02563	0	0	0.6158	0.00197	0.00919	0	0	0.00097	0.00121	0.0281	0.00006	0.00082	0	0.00002	0.00359	0.06287	0.01821	0	0.11662	0.00002	0	0.01458	0.00807	0	0.06224	0.00197	0	0.03827	0	0	0	0.00381	0.00858	0.0023	0.00029	0.00138	0.00624	0.00387	0.01155	0	0.05615	0.00513	0.00163	0	0.00008	0	0	0	0	0.00546	0.00992	0.00214	0.01572	0.00263	0.00042	0.01067	0	0.08035	0.01871	5.22742	0.00425	0	0.16964	0.00623	0.01769	0	0.01658	0.00075	1.93628	0	0.00459	0.00129	0	--	0	0.74599	0.10558	0.9932	0	0.14497	0.03027	0.01075	0	0.06348	0	0	0	0.01183	0.00433	0.3049	0	0.23691	0.00889	0.12372	0.00027	0	0	0.04544	0.05662	0.07463	--	0	0.00031	0	0.10803	0	27.28713
1996	8.74424	0	3.69916	0	0.39481	0	4.65027	5.08314	0	0	0.23806	0	0	0	0.00103	0.01535	2.78552	0	0.20453	0.36842	0.0443	0.01007	0.0002	0.00922	0.06495	0.02361	0	0	0	0.00032	0.0267	0.00005	0.00278	0.02088	0.0023	0	0	0.00007	0.00704	0.03092	0.46383	0.13774	0.0014	0	0	0.00022	0.01325	0.00017	0	0.05904	0.55118	0	0	5.87088	0.05862	0.36803	0.01284	0.05278	0.02988	0.0741	0	0.02397	0.02383	0.00073	0.18187	--	0.14751	--	0.69523	0.32296	--	--	0	0.04601	0.00301	0.05224	0.0078	0.47706	0.00102	0.00871	0	--	0.02891	1.06433	0.02372	0.16123	0.16127	--	0.04327	0.03739	0.42602	0.55259	0.30571	0.41688	0.06135	2.21221	0.01609	0.01575	0.00017	0.00007	--	0.06142	0.07505	0.12544	0.01905	0.00334	0.00374	1.58512	0.15176	0.00005	0.08837	0.0668	0.11635	0	0.07575	0.00583	0.00025	0.00024	0	0.00817	0	--	0	0	0.02611	0	0	0.64911	0.00139	0.00947	0.00002	0	0.00118	0.00121	0.02936	0.00007	0.00084	0	0.00002	0.00466	0.06235	0.01824	0	0.11838	0.00002	0	0.01546	0.00788	0	0.06782	0.00202	0	0.04035	0	0	0	0.00435	0.00875	0.00217	0.00029	0.00105	0.02003	0.0046	0.00874	0	0.0563	0.0062	0.00145	0	0.00008	0	0	0	0	0.01423	0.01099	0.00215	0.0179	0.00196	0.00072	0.01145	0	0.07282	0.02214	5.16994	0.00373	0	0.1711	0.00757	0.01915	0	0.0169	0.0008	1.92792	0	0.00461	0.00138	0	--	0	0.7143	0.11356	0.99134	0	0.12796	0.02899	0.01235	0	0.05306	0	0	0	0.01209	0.00403	0.29175	0	0.21351	0.00966	0.13615	0.00031	0	0	0.03328	0.05745	0.09377	--	0	0.00031	0	0.12292	0	27.84587
1997	8.63789	0	3.61378	0	0.33475	0	4.68936	5.27853	0	0	0.28769	0	0	0	0.0011	0.01641	2.88983	0	0.20035	0.32549	0.05478	0.00979	0.0002	0.00719	0.06607	0.01929	0	0	0	0.00036	0.03027	0.00005	0.00202	0.02108	0.00238	0	0	0.00007	0.0062	0.02956	0.51415	0.13499	0.00104	0	0	0.00021	0.01316	0.00017	0	0.06558	0.57903	0	0	6.02844	0.05084	0.38302	0.01188	0.04706	0.02784	0.05348	0	0.02231	0.03213	0.00077	0.20333	--	0.12905	--	0.67696	0.2856	--	--	0	0.04069	0.00309	0.05629	0.00813	0.47446	0.00132	0.0091	0	--	0.03211	1.11573	0.02564	0.14344	0.17713	--	0.04139	0.03111	0.37922	0.72773	0.35758	0.40623	0.07378	2.20089	0.01405	0.01731	0.00021	0.00011	--	0.06115	0.06571	0.11056	0.02985	0.00297	0.00386	1.59834	0.13865	0.00005	0.09965	0.05841	0.11176	0	0.07003	0.00587	0.00026	0.0002	0	0.00911	0	0	0	0	0.02629	0	0	0.65942	0.00076	0.00884	0.00002	0	0.00117	0.00123	0.03126	0.00007	0.00085	0	0.00002	0.00455	0.0508	0.019	0	0.1213	0.00003	0.00001	0.01583	0.00818	0	0.06926	0.00291	0	0.03864	0	0	0	0.0046	0.00884	0.00232	0.00031	0.00094	0.02106	0.00988	0.00617	0	0.05655	0.00653	0.00163	0	0.00008	0	0	0	0	0.02279	0.01065	0.00214	0.01466	0.00095	0.00074	0.01266	0	0.07973	0.02147	5.29097	0.00329	0	0.18145	0.00727	0.01859	0	0.01705	0.00058	1.99491	0	0.0046	0.00136	0	--	0	0.76453	0.08472	1.08772	0	0.10819	0.0295	0.01189	0	0.03913	0	0	0	0.01073	0.00368	0.26767	0	0.22304	0.00718	0.13121	0.00034	0	0	0.03486	0.0605	0.07884	--	0	0.00031	0	0.11786	0	28.20791
1998	8.07028	0	3.42243	0	0.32094	0	4.32691	5.36161	0	0	0.27167	0	0	0	0.00107	0.01578	3.01413	0	0.16954	0.31645	0.04964	0.00852	0.00028	0.00771	0.06568	0.0203	0	0	0	0.00041	0.02312	0.00006	0.00309	0.01942	0.00214	0	0	0.00007	0.00448	0.02183	0.51354	0.14058	0.00105	0	0	0.00022	0.01319	0.00017	0	0.09241	0.58506	0	0	6.29215	0.04968	0.39418	0.01376	0.046	0.03128	0.05515	0	0.01988	0.04187	0.00079	0.24605	--	0.13014	--	0.659	0.31226	--	--	0	0.03975	0.00264	0.06309	0.01171	0.4783	0.0017	0.01093	0	--	0.0349	1.16851	0.02909	0.1424	0.19068	--	0.04318	0.03467	0.37751	0.78973	0.35227	0.42952	0.09152	2.27471	0.01552	0.01969	0.00029	0.00016	--	0.06432	0.062	0.10038	0.03051	0.00421	0.00085	1.61504	0.14284	0.00006	0.16071	0.05812	0.11256	0	0.07098	0.00599	0.00025	0.00016	0	0.00792	0	0	0	0	0.02726	0	0	0.63299	0.00217	0.0107	0.00002	0	0.0008	0.00111	0.03146	0.00008	0.00083	0	0.00002	0.00346	0.04754	0.0139	0	0.12349	0.00003	0.00001	0.01619	0.0082	0	0.03867	0.00313	0	0.03896	0	0	0	0.0051	0.01015	0.00235	0.00029	0.00106	0.01794	0.01516	0.01001	0	0.0583	0.00766	0.00163	0	0.00007	0	0	0	0	0.0185	0.01053	0.00212	0.02098	0.00175	0.00076	0.0128	0	0.07611	0.01898	5.57524	0.00306	0	0.17004	0.00873	0.01818	0	0.00959	0.00051	2.08854	0	0.00447	0.00154	0	--	0	0.84837	0.14432	1.11411	0	0.10297	0.04428	0.01837	0	0.04898	0	0	0	0.01142	0.00401	0.27676	0	0.22663	0.00876	0.13767	0.00039	0.00041	0	0.03952	0.07168	0.05963	--	0	0.00031	0	0.112	0	28.31955
1999	8.316	0	3.58099	0	0.40208	0	4.33293	5.41604	0	0	0.22212	0	0	0	0.00118	0.01866	3.04623	0	0.14826	0.34659	0.06082	0.00963	0.00033	0.01148	0.07266	0.02383	0	0	0	0.00041	0.03137	0.00006	0.00271	0.02158	0.00217	0	0	0.00007	0.00524	0.03193	0.52607	0.1485	0.00162	0	0	0.00022	0.01341	0.00017	0	0.05568	0.61304	0	0	6.42772	0.05349	0.42923	0.01525	0.05601	0.02815	0.06673	0	0.02509	0.04724	0.00072	0.21434	--	0.13542	--	0.77126	0.33366	--	--	0	0.04996	0.00299	0.07226	0.01127	0.53021	0.00152	0.01406	0	--	0.03791	1.2334	0.02674	0.08777	0.18516	--	0.04559	0.03797	0.28219	0.75727	0.42045	0.35338	0.10103	2.31501	0.01215	0.01525	0.00019	0.00016	--	0.06522	0.06208	0.12293	0.02793	0.00418	0.00092	1.64523	0.15618	0.00005	0.145	0.05753	0.08771	0	0.05017	0.00613	0.00034	0.00017	0	0.00336	0	0	0	0	0.02754	0	0	0.75041	0.00206	0.00905	0.00002	0	0.00126	0.00099	0.03376	0.00008	0.00083	0	0.00002	0.00256	0.05366	0.01775	0	0.155	0.00003	0.00001	0.01644	0.00842	0	0.05233	0.004	0	0.03051	0.00199	0	0	0.00527	0.00984	0.00235	0.00031	0.00317	0.00835	0.07778	0.01183	0	0.06226	0.0077	0.0013	0	0.00009	0	0	0	0	0.00934	0.01225	0.00208	0.02191	0.00208	0.00096	0.01286	0	0.07808	0.02986	5.68036	0.00307	0	0.17968	0.00844	0.01822	0	0.01051	0.00045	2.18417	0	0.00481	0.00089	0	--	0	0.84061	0.14156	1.0609	0	0.10427	0.04324	0.02377	0	0.07613	0	0	0	0.01429	0.00478	0.27024	0	0.19527	0.00931	0.18229	0.00044	0.00041	0	0.04224	0.0634	0.05729	--	0	0.00026	0	0.13944	0	28.99325
2000	8.00079	0	3.70332	0	0.40838	0	3.88909	5.70924	0	0	0.29735	0	0	0	0.00136	0.02043	3.14784	0	0.20906	0.32925	0.06861	0.01009	0.00033	0.00806	0.07684	0.01961	0	0	0	0.00051	0.03334	0	0.00286	0.02283	0.00216	0	0	0.00031	0.00368	0.03475	0.54021	0.16482	0.00155	0	0	0.00026	0.00724	0.00019	0	0.07121	0.63448	0	0	6.72291	0.04639	0.44043	0.01774	0.05144	0.02713	0.05911	0	0.02476	0.05937	0.00077	0.23489	--	0.12119	--	0.71883	0.39162	--	--	0	0.04324	0.00296	0.07701	0.01183	0.52376	0.00202	0.01181	0	--	0.04322	1.40626	0.02667	0.13182	0.14924	--	0.04691	0.03915	0.36496	0.84014	0.38947	0.31503	0.10372	2.33062	0.01273	0.0155	0.00028	0.00018	--	0.05918	0.07606	0.13818	0.02851	0.00343	0.00058	1.68219	0.14051	0.00005	0.11391	0.05934	0.08107	0	0.03698	0.00617	0.00032	0.00043	0	0.00454	0	0	0	0	0.03263	0	0	0.77814	0.00054	0.00921	0.00002	0	0.00099	0.001	0.03477	0.00008	0.00085	0	0.00002	0.00298	0.06058	0.01781	0	0.13965	0.00002	0.00001	0.01668	0.00811	0	0.06676	0.00414	0	0.01968	0.00294	0	0	0.00551	0.01044	0.00238	0.00033	0.00515	0.00788	0.09747	0.01393	0	0.058	0.00769	0.00112	0	0.0001	0.00002	0	0.00015	0	0.01668	0.01195	0.00199	0.02164	0.00101	0.00087	0.01582	0	0.07827	0.03292	5.75644	0.00318	0	0.17742	0.00956	0.01828	0	0.01911	0.00047	2.27578	0	0.00443	0.00118	0	--	0	0.78144	0.14841	1.06546	0	0.10301	0.04173	0.03343	0	0.07488	0	0	0	0.01648	0.00454	0.28191	0	0.17364	0.0094	0.19143	0.00036	0.00061	0	0.0324	0.06348	0.0772	--	0	0.00026	0	0.14695	0	29.37922
2001	7.20226	0	3.49808	0	0.37128	0	3.33291	5.42827	0	0	0.38532	0	0	0	0.00136	0.0223	2.82088	0	0.23459	0.33069	0.06942	0.00997	0.00028	0.00756	0.07233	0.02147	0	0	0	0.00052	0.03008	0	0.00289	0.01957	0.00144	0	0	0.00031	0.00433	0.02579	0.46358	0.18179	0.00137	0	0	0.0002	0.00749	0.00029	0	0.09407	0.61838	0	0	6.90645	0.03636	0.43088	0.02042	0.053	0.01788	0.06699	0	0.028	0.06324	0.00078	0.22107	--	0.12736	--	0.81258	0.45758	--	--	0	0.03066	0.00314	0.08153	0.01032	0.56831	0.00206	0.00641	0	--	0.04662	1.21445	0.03144	0.16283	0.15266	--	0.05217	0.03936	0.50556	0.85298	0.44029	0.24939	0.12014	2.46091	0.0099	0.01331	0.00031	0.00019	--	0.0567	0.08266	0.12716	0.02905	0.00335	0.00074	1.808	0.14532	0.00003	0.12324	0.06095	0.09723	0	0.05193	0.00632	0.00021	0.00048	0	0.00341	0	0	0	0	0.03488	0	0	0.86067	0.0007	0.01041	0.00002	0	0.00055	0.00118	0.03554	0.00006	0.00085	0	0.00002	0.00342	0.06111	0.01841	0	0.15695	0.00002	0.00001	0.02039	0.00898	0	0.06761	0.00564	0	0.03145	0.00294	0	0	0.00546	0.0108	0.00242	0.00035	0.00537	0.01093	0.12113	0.01401	0	0.06045	0.00781	0.00091	0	0.00004	0.00002	0	0.00015	0	0.02431	0.01297	0.00196	0.02662	0.00052	0.00079	0.01597	0	0.08074	0.03067	6.4231	0.00515	0	0.18542	0.01017	0.01985	0	0.01864	0.00031	2.86937	0	0.00499	0.00108	0	--	0	0.79387	0.17851	1.05197	0	0.10843	0.04368	0.03407	0	0.06583	0	0	0	0.01892	0.00382	0.25582	0	0.19376	0.00952	0.17518	0.0005	0.00072	0	0.03194	0.07503	0.08	--	0	0.00026	0	0.18628	0	29.3789
2002	7.95121	0	3.62245	0	0.32815	0	4.0006	5.61826	0	0	0.37021	0	0	0	0.00131	0.0227	2.98212	0	0.24155	0.34736	0.07353	0.01013	0.00031	0.00924	0.07579	0.02122	0	0	0	0.00061	0.02733	0	0.00261	0.01637	0.00124	0	0	0.00031	0.00596	0.03443	0.48556	0.18356	0.00116	0	0	0.00022	0.00754	0.00025	0	0.09605	0.5996	0	0	6.51769	0.03537	0.42122	0.02023	0.05305	0.0222	0.05403	0	0.03178	0.07168	0.00098	0.20707	--	0.11834	--	0.66243	0.51215	--	--	0	0.03674	0.00267	0.08411	0.01373	0.49822	0.00184	0.00762	0	--	0.05314	1.30759	0.03215	0.09976	0.16164	--	0.05477	0.0342	0.34914	0.71712	0.37315	0.34239	0.13717	2.30835	0.01669	0.02035	0.00028	0.0003	--	0.06815	0.08953	0.10864	0.02501	0.0036	0.00122	1.66237	0.15272	0.00003	0.09717	0.0623	0.12963	0	0.08142	0.00521	0.00032	0.00061	0	0.00683	0	0	0	0	0.03525	0	0	0.86888	0.00057	0.01152	0.00002	0	0.00065	0.00128	0.03204	0.00006	0.00083	0	0.00003	0.00399	0.06154	0.01742	0	0.13148	0.00005	0.00001	0.02038	0.0093	0	0.05072	0.00599	0	0.03825	0.00319	0	0	0.00544	0.01112	0.0024	0.00035	0.00524	0.01044	0.12764	0.01471	0	0.08293	0.00782	0.00099	0	0.00006	0.00197	0	0.00016	0	0.02699	0.01296	0.00204	0.0274	0.00087	0.00094	0.01697	0	0.0816	0.03851	6.36695	0.00565	0	0.17924	0.01075	0.02216	0	0.02248	0.0003	2.9325	0	0.00478	0.00133	0	--	0	0.6895	0.16044	1.03257	0	0.10696	0.03481	0.03268	0	0.05339	0	0	0	0.02134	0.00331	0.28391	0	0.2251	0.00937	0.16982	0.00063	0.00092	0	0.02725	0.05671	0.09561	--	0	0.00018	0	0.18328	0	29.76097
